Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
East Coast Parkway,2024,2,1,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    26.4,    13.5,    46.5
East Coast Parkway,2024,2,2,     0.0,     0.0,     0.0,     0.0,    28.3,    30.7,    26.6,    13.8,    51.5
East Coast Parkway,2024,2,3,     0.0,     0.0,     0.0,     0.0,    28.5,    32.0,    26.8,    13.0,    48.5
East Coast Parkway,2024,2,4,     0.0,     0.0,     0.0,     0.0,    28.5,    31.7,    26.3,    11.7,    37.4
East Coast Parkway,2024,2,5,     0.0,     0.0,     0.0,     0.0,    28.4,    32.3,    26.2,    13.3,    47.8
East Coast Parkway,2024,2,6,    21.2,    19.0,    20.8,    21.2,    28.3,    32.3,    26.0,    10.2,    38.2
East Coast Parkway,2024,2,7,     0.0,     0.0,     0.0,     0.0,    28.5,    31.6,    26.5,    11.9,    41.9
East Coast Parkway,2024,2,8,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    26.6,     9.6,    34.6
East Coast Parkway,2024,2,9,     0.8,     0.8,     0.8,     0.8,    28.4,    31.3,    26.8,    11.1,    34.6
East Coast Parkway,2024,2,10,     3.6,     2.8,     3.2,     3.6,    27.8,    31.3,    25.3,    11.9,    40.0
East Coast Parkway,2024,2,11,    12.6,     6.2,     8.2,     9.8,    27.8,    31.0,    24.9,    13.2,    51.9
East Coast Parkway,2024,2,12,     9.4,     4.4,     4.6,     7.4,    26.9,    29.3,    25.0,    11.3,    51.5
East Coast Parkway,2024,2,13,     6.6,     5.4,     5.4,     5.6,    27.3,    29.4,    25.6,    13.4,    54.1
East Coast Parkway,2024,2,14,     0.8,     0.4,     0.4,     0.4,    28.2,    30.8,    26.3,    12.0,    39.6
East Coast Parkway,2024,2,15,     2.8,     1.6,     1.6,     1.6,    27.5,    30.0,    26.0,    11.5,    41.9
East Coast Parkway,2024,2,16,     0.0,     0.0,     0.0,     0.0,    28.2,    30.9,    26.9,    15.0,    54.1
East Coast Parkway,2024,2,17,     0.0,     0.0,     0.0,     0.0,    28.0,    30.1,    26.7,    12.2,    43.9
East Coast Parkway,2024,2,18,     0.0,     0.0,     0.0,     0.0,    28.5,    31.4,    26.6,    12.0,    40.0
East Coast Parkway,2024,2,19,     0.0,     0.0,     0.0,     0.0,    28.8,    31.9,    26.7,    11.1,    33.9
East Coast Parkway,2024,2,20,     0.0,     0.0,     0.0,     0.0,    28.9,    32.8,    27.0,    11.2,    40.0
East Coast Parkway,2024,2,21,     6.6,     5.8,     6.2,     6.6,    28.4,    32.0,    25.5,    11.4,    42.0
East Coast Parkway,2024,2,22,     2.4,     2.4,     2.4,     2.4,    28.3,    31.1,    26.7,     9.1,    33.9
East Coast Parkway,2024,2,23,     0.0,     0.0,     0.0,     0.0,    28.7,    31.6,    26.9,    13.3,    42.0
East Coast Parkway,2024,2,24,     0.0,     0.0,     0.0,     0.0,    28.6,    31.2,    26.8,    13.6,    44.6
East Coast Parkway,2024,2,25,     0.0,     0.0,     0.0,     0.0,    28.9,    32.1,    26.8,    13.5,    41.9
East Coast Parkway,2024,2,26,     0.2,     0.2,     0.2,     0.2,    28.8,    31.6,    27.1,    14.0,    46.1
East Coast Parkway,2024,2,27,     3.6,     1.6,     2.0,     3.6,    28.2,    30.1,    26.6,    12.9,    50.4
East Coast Parkway,2024,2,28,     0.0,     0.0,     0.0,     0.0,    28.8,    31.2,    27.5,    15.5,    49.3
East Coast Parkway,2024,2,29,     0.0,     0.0,     0.0,     0.0,    29.0,    32.2,    26.7,    13.6,    43.9
