Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,6,1,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    27.3,     9.6,    47.8
Jurong Island,2021,6,2,     1.6,     1.0,     1.0,     1.0,    29.4,    32.4,    26.7,    11.5,    33.9
Jurong Island,2021,6,3,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.5,    11.0,    40.7
Jurong Island,2021,6,4,     0.0,     0.0,     0.0,     0.0,    30.1,    33.2,    28.4,    10.6,    53.0
Jurong Island,2021,6,5,     0.0,     0.0,     0.0,     0.0,    29.8,    31.8,    28.4,     9.8,    30.6
Jurong Island,2021,6,6,     0.0,     0.0,     0.0,     0.0,    29.7,    32.7,    27.6,     8.7,    29.1
Jurong Island,2021,6,7,     0.0,     0.0,     0.0,     0.0,    29.8,    32.0,    28.6,    11.6,    44.3
Jurong Island,2021,6,8,     0.4,     0.4,     0.4,     0.4,    29.6,    31.8,    27.6,    10.0,    33.9
Jurong Island,2021,6,9,     0.0,     0.0,     0.0,     0.0,    29.2,    31.1,    25.8,     9.2,    42.8
Jurong Island,2021,6,10,     9.2,     5.2,     8.2,     8.8,    28.9,    32.3,    24.8,     7.6,    39.6
Jurong Island,2021,6,11,     0.0,     0.0,     0.2,     0.4,    29.0,    31.2,    26.8,     9.1,    29.8
Jurong Island,2021,6,12,     0.0,     0.0,     0.0,     0.0,    29.9,    32.9,    28.5,    11.1,    35.0
Jurong Island,2021,6,13,    21.8,    16.0,    20.2,    21.6,    28.5,    30.9,    24.2,    10.3,    47.8
Jurong Island,2021,6,14,     0.0,     0.0,     0.0,     0.0,    29.3,    32.2,    27.8,     8.4,    35.0
Jurong Island,2021,6,15,     3.2,     1.4,     1.8,     3.2,    27.9,    31.5,    25.6,     8.1,    35.0
Jurong Island,2021,6,16,     0.0,     0.0,     0.0,     0.0,    28.3,    30.9,    25.8,     8.5,    39.6
Jurong Island,2021,6,17,     0.0,     0.0,     0.0,     0.0,    29.4,    32.1,    27.8,     9.4,    35.0
Jurong Island,2021,6,18,     5.0,     1.2,     1.4,     2.0,    27.2,    28.5,    25.2,     8.4,    50.0
Jurong Island,2021,6,19,     0.0,     0.0,     0.0,     0.0,    28.8,    31.7,    27.2,     8.1,    27.0
Jurong Island,2021,6,20,     5.4,     3.4,     4.4,     4.4,    28.3,    31.9,    24.0,     9.1,    37.4
Jurong Island,2021,6,21,     0.0,     0.0,     0.0,     0.4,    29.0,    33.0,    25.5,     8.3,    29.1
Jurong Island,2021,6,22,     2.2,     2.2,     2.2,     2.2,    28.7,    31.2,    25.1,     8.0,    35.6
Jurong Island,2021,6,23,     0.0,     0.0,     0.0,     0.0,    29.4,    32.9,    25.1,     7.7,    25.2
Jurong Island,2021,6,24,     0.6,     0.4,     0.6,     0.6,    29.1,    31.9,    25.5,     9.4,    37.4
Jurong Island,2021,6,25,    17.8,    15.0,    17.2,    17.8,    28.5,    32.0,    24.0,     7.5,    32.4
Jurong Island,2021,6,26,     9.6,     8.2,     8.4,     9.2,    28.4,    31.1,    24.0,     7.4,    33.5
Jurong Island,2021,6,27,     2.2,     1.8,     1.8,     2.0,    27.9,    29.1,    26.9,     9.3,    32.0
Jurong Island,2021,6,28,     0.0,     0.0,     0.0,     0.0,    29.2,    32.3,    27.4,     8.2,    28.2
Jurong Island,2021,6,29,    30.6,    22.2,    27.6,    27.6,    28.0,    30.9,    23.4,     7.3,    49.6
Jurong Island,2021,6,30,     0.2,     0.4,     0.6,     2.2,    28.1,    31.7,    24.8,     9.5,    29.1
