Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,7,1,     5.2,     5.2,     5.2,     5.2,    29.1,    31.3,    24.3,    13.6,    43.2
Jurong Island,2021,7,2,     0.0,     0.0,     0.0,     0.0,    29.2,    31.4,    28.2,    10.1,    37.8
Jurong Island,2021,7,3,     0.0,     0.0,     0.0,     0.0,    29.2,    31.7,    27.7,-,    30.2
Jurong Island,2021,7,4,    31.6,    24.2,    30.2,    30.8,    26.8,    28.8,    23.5,     7.8,    30.2
Jurong Island,2021,7,5,    23.0,    18.4,    18.4,    18.4,    27.8,    29.7,    23.9,     9.5,    38.9
Jurong Island,2021,7,6,     9.8,     9.8,     9.8,     9.8,    28.4,    30.7,    25.0,-,    34.3
Jurong Island,2021,7,7,     0.0,     0.0,     0.0,     0.0,    28.6,    30.6,    27.4,     8.0,    27.8
Jurong Island,2021,7,8,     0.0,     0.0,     0.0,     0.0,    29.3,    31.6,    27.7,    10.1,    32.8
Jurong Island,2021,7,9,    30.4,    19.4,    27.8,    29.8,    28.6,    31.8,    24.4,    11.5,    44.3
Jurong Island,2021,7,10,     4.0,     1.0,     1.8,    18.6,    26.6,    27.8,    25.3,     7.4,    27.0
Jurong Island,2021,7,11,    30.0,    26.4,    28.0,    29.6,    26.6,    29.9,    23.8,     7.1,    50.0
Jurong Island,2021,7,12,    11.4,     3.0,     5.4,     8.2,    27.1,    31.2,    24.4,     9.1,    35.6
Jurong Island,2021,7,13,     6.0,     1.8,     2.8,     3.8,    25.8,    28.6,    24.4,    10.3,    43.9
Jurong Island,2021,7,14,     0.0,     0.0,     0.0,     0.0,    28.0,    29.0,    26.9,     8.9,    42.8
Jurong Island,2021,7,15,     0.0,     0.0,     0.0,     0.0,    28.8,    31.3,    26.5,    10.2,    36.7
Jurong Island,2021,7,16,     0.0,     0.0,     0.0,     0.0,    29.5,    32.2,    28.2,    12.9,    34.6
Jurong Island,2021,7,17,     0.0,     0.0,     0.0,     0.0,    29.3,    31.8,    27.7,    12.1,    35.9
Jurong Island,2021,7,18,     0.0,     0.0,     0.0,     0.0,    29.4,    31.6,    27.7,    10.4,    35.9
Jurong Island,2021,7,19,     0.0,     0.0,     0.0,     0.0,    28.6,    31.1,    26.4,     9.4,    46.5
Jurong Island,2021,7,20,     0.0,     0.0,     0.0,     0.0,    29.6,    32.0,    27.9,     9.1,    28.5
Jurong Island,2021,7,21,     0.0,     0.0,     0.0,     0.0,    29.6,    32.0,    27.9,    11.9,    37.8
Jurong Island,2021,7,22,     0.0,     0.0,     0.0,     0.0,    29.8,    32.1,    27.9,    11.5,    39.3
Jurong Island,2021,7,23,     1.6,     1.6,     1.6,     1.6,    29.0,    32.7,    24.4,    10.4,    52.2
Jurong Island,2021,7,24,     0.0,     0.0,     0.0,     0.0,    29.2,    31.8,    27.5,    10.7,    41.5
Jurong Island,2021,7,25,     0.0,     0.0,     0.0,     0.0,    29.8,    32.4,    28.0,    11.8,    35.2
Jurong Island,2021,7,26,     0.0,     0.0,     0.0,     0.0,    29.7,    31.9,    28.0,    12.5,    40.7
Jurong Island,2021,7,27,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    28.0,    11.0,    44.3
Jurong Island,2021,7,28,     0.0,     0.0,     0.0,     0.0,    29.6,    32.0,    28.3,    12.1,    40.0
Jurong Island,2021,7,29,     0.0,     0.0,     0.0,     0.0,    29.8,    32.6,    28.5,    13.5,    40.0
Jurong Island,2021,7,30,     0.0,     0.0,     0.0,     0.0,    29.8,    32.3,    28.4,    12.6,    36.3
Jurong Island,2021,7,31,    11.6,     9.0,    11.2,    11.4,    28.4,    30.3,    23.0,     9.5,    43.9
