Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,4,1,     0.0,     0.0,     0.0,     0.0,    30.5,    32.8,    28.6,     8.4,    36.7
Jurong Island,2021,4,2,     0.0,     0.0,     0.0,     0.0,    30.3,    33.9,    27.7,     7.4,    30.9
Jurong Island,2021,4,3,    41.2,    32.6,    40.4,    40.4,    28.8,    32.3,    23.3,     7.6,    38.5
Jurong Island,2021,4,4,    18.8,    13.8,    41.6,    52.8,    28.2,    33.3,    23.8,     7.9,    34.3
Jurong Island,2021,4,5,    16.2,    13.4,    15.4,    16.0,    27.5,    31.6,    23.8,     7.2,    38.2
Jurong Island,2021,4,6,    17.6,    16.8,    17.4,    17.4,    28.0,    31.9,    24.5,     6.5,    28.2
Jurong Island,2021,4,7,     0.0,     0.0,     0.0,     0.0,    29.0,    33.5,    24.8,     7.9,    46.9
Jurong Island,2021,4,8,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Island,2021,4,9,-,-,-,-,-,-,-,-,-
Jurong Island,2021,4,10,-,-,-,-,-,-,-,-,-
Jurong Island,2021,4,11,-,-,-,-,-,-,-,-,-
Jurong Island,2021,4,12,-,-,-,-,-,-,-,-,-
Jurong Island,2021,4,13,     0.0,     0.0,     0.0,     0.0,    29.5,    33.3,    27.6,     8.6,    25.2
Jurong Island,2021,4,14,     4.8,     3.6,     4.6,     4.8,    28.5,    31.7,    25.3,     8.6,    35.9
Jurong Island,2021,4,15,     0.5,     0.5,     0.5,     0.5,    27.5,    30.2,    26.0,     6.1,    34.3
Jurong Island,2021,4,16,     1.4,     1.4,     1.4,     1.4,    28.1,    31.0,    24.0,     8.1,    47.2
Jurong Island,2021,4,17,   105.8,    38.0,    59.0,    71.6,    26.1,    32.2,    22.2,     7.8,    47.2
Jurong Island,2021,4,18,     0.0,     0.0,     0.0,     0.0,    28.5,    31.9,    25.6,     7.9,    24.1
Jurong Island,2021,4,19,     0.6,     0.6,     0.6,     0.6,    28.4,    30.7,    25.7,     7.3,    45.0
Jurong Island,2021,4,20,     0.0,     0.0,     0.0,     0.0,    29.4,    33.0,    26.8,     7.3,    26.7
Jurong Island,2021,4,21,     0.0,     0.0,     0.0,     0.0,    29.3,    32.0,    27.6,     9.6,    28.9
Jurong Island,2021,4,22,    12.0,    11.4,    12.0,    12.0,    27.6,    29.0,    23.9,     8.7,    32.4
Jurong Island,2021,4,23,     0.2,     0.2,     0.2,     0.2,    28.4,    31.1,    25.5,     7.6,    28.2
Jurong Island,2021,4,24,     7.6,     2.0,     2.4,     4.2,    27.0,    28.8,    24.9,     8.5,    38.9
Jurong Island,2021,4,25,     0.0,     0.0,     0.0,     0.0,    29.4,    32.2,    26.9,     9.2,    24.8
Jurong Island,2021,4,26,     2.0,     1.0,     1.0,     1.2,    28.4,    32.7,    25.9,     9.9,    35.2
Jurong Island,2021,4,27,     1.2,     1.0,     1.0,     1.0,    28.3,    31.7,    26.3,     6.7,    30.2
Jurong Island,2021,4,28,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    26.5,     8.2,    27.8
Jurong Island,2021,4,29,     0.0,     0.0,     0.0,     0.0,    29.6,    33.4,    27.6,    10.8,    37.0
Jurong Island,2021,4,30,     1.6,     0.8,     1.4,     1.4,    28.4,    31.3,    26.1,     6.9,    30.2
