Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,9,1,     0.8,     0.4,     0.6,     0.6,    27.8,    32.1,    25.4,    10.0,    32.8
Jurong Island,2021,9,2,    10.0,     2.4,     4.4,     7.0,    26.1,    27.6,    24.2,     8.5,    39.6
Jurong Island,2021,9,3,     0.0,     0.0,     0.0,     0.0,    28.2,    30.6,    26.3,     8.9,    31.3
Jurong Island,2021,9,4,    22.8,    18.6,    21.6,    22.2,    28.1,    31.7,    23.7,    11.8,    37.8
Jurong Island,2021,9,5,     0.0,     0.0,     0.0,     0.0,    28.7,    31.6,    26.6,    10.8,    33.9
Jurong Island,2021,9,6,    26.6,    23.4,    26.6,    26.6,    27.8,    31.4,    23.4,     8.7,    33.9
Jurong Island,2021,9,7,     8.0,     7.8,     7.8,     7.8,    27.7,    31.2,    24.4,     7.8,    35.6
Jurong Island,2021,9,8,     9.0,     5.2,     7.4,     8.4,    27.6,    30.7,    23.7,    10.7,    48.5
Jurong Island,2021,9,9,     0.0,     0.0,     0.0,     0.0,    28.8,    31.5,    27.0,     9.0,    28.2
Jurong Island,2021,9,10,    42.0,    20.0,    34.8,    41.2,    27.0,    28.8,    22.4,     9.3,    42.4
Jurong Island,2021,9,11,     0.0,     0.0,     0.0,     0.0,    28.8,    31.6,    26.7,    10.4,    35.9
Jurong Island,2021,9,12,     0.0,     0.0,     0.0,     0.0,    28.9,    30.8,    27.6,     9.3,    32.0
Jurong Island,2021,9,13,     4.4,     2.8,     3.8,     4.2,    27.2,    28.4,    25.1,     7.4,    29.8
Jurong Island,2021,9,14,     0.0,     0.0,     0.0,     0.0,    28.2,    30.2,    27.1,     7.0,    27.4
Jurong Island,2021,9,15,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    26.9,    12.3,    37.4
Jurong Island,2021,9,16,     0.0,     0.0,     0.0,     0.0,    28.6,    31.8,    26.9,    12.8,    47.8
Jurong Island,2021,9,17,     0.8,     0.8,     0.8,     0.8,    29.2,    32.9,    27.1,    14.4,    44.3
Jurong Island,2021,9,18,     0.0,     0.0,     0.0,     0.0,    28.8,    31.8,    27.5,    11.4,    46.5
Jurong Island,2021,9,19,    26.0,    11.2,    12.0,    18.8,    26.9,    28.0,    24.2,     7.9,    48.5
Jurong Island,2021,9,20,     0.0,     0.0,     0.0,     0.0,    28.5,    31.8,    25.4,     9.5,    33.2
Jurong Island,2021,9,21,    12.0,    11.2,    12.0,    12.0,    28.6,    31.7,    25.4,     8.3,    31.7
Jurong Island,2021,9,22,    15.2,    10.0,    13.0,    14.8,    28.1,    31.2,    23.2,    10.2,    39.6
Jurong Island,2021,9,23,     3.4,     1.8,     3.0,     3.2,    28.0,    30.3,    24.9,    10.3,    36.3
Jurong Island,2021,9,24,     0.2,     0.2,     0.2,     0.2,    28.8,    31.3,    27.3,     9.2,    33.2
Jurong Island,2021,9,25,     0.2,     0.2,     0.2,     0.2,    29.1,    31.9,    27.3,     9.1,    31.3
Jurong Island,2021,9,26,     4.0,     1.4,     1.4,     2.8,    28.1,    31.6,    24.8,    12.1,    40.7
Jurong Island,2021,9,27,    10.0,     8.0,     8.2,     9.2,    27.3,    31.0,    25.4,     8.9,    35.9
Jurong Island,2021,9,28,     0.2,     0.2,     0.2,     0.2,    27.9,    30.7,    25.5,     8.0,    25.9
Jurong Island,2021,9,29,     0.0,     0.0,     0.0,     0.0,    28.9,    31.5,    26.4,     8.6,    27.8
Jurong Island,2021,9,30,     5.6,     0.8,     1.2,     2.0,    26.8,    28.6,    25.4,     9.4,    42.8
