Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,1,1,    24.6,     3.8,     4.8,     8.6,    24.7,    26.4,    23.0,     8.1,    45.4
Jurong Island,2021,1,2,    80.4,    17.8,    22.4,    27.0,    23.6,    25.4,    22.4,     9.1,    46.9
Jurong Island,2021,1,3,     1.0,     0.4,     0.6,     1.0,    24.7,    26.0,    23.6,     7.0,    20.2
Jurong Island,2021,1,4,     0.0,     0.0,     0.0,     0.0,    25.8,    28.7,    23.6,     5.9,    22.0
Jurong Island,2021,1,5,     0.8,     0.8,     0.8,     0.8,    27.5,    31.7,    25.0,     7.4,    28.2
Jurong Island,2021,1,6,     0.0,     0.0,     0.0,     0.0,    27.4,    30.1,    25.8,     8.3,    35.9
Jurong Island,2021,1,7,     0.0,     0.0,     0.0,     0.0,    25.6,    26.4,    24.6,     7.4,    29.4
Jurong Island,2021,1,8,    12.4,    12.2,    12.4,    12.4,    26.5,    29.2,    24.0,     7.0,    29.8
Jurong Island,2021,1,9,    33.6,    16.2,    24.4,    29.4,    25.9,    29.3,    24.0,     7.3,    37.4
Jurong Island,2021,1,10,    54.8,     6.0,     9.4,    17.0,    24.4,    25.3,    24.1,     7.8,    29.1
Jurong Island,2021,1,11,     1.0,     0.4,     0.4,     1.0,    25.7,    29.1,    24.4,     6.9,    33.2
Jurong Island,2021,1,12,     6.6,     2.2,     2.4,     2.6,    25.5,    28.9,    23.9,     7.8,    44.6
Jurong Island,2021,1,13,     0.0,     0.0,     0.0,     0.0,    25.7,    28.2,    23.9,     8.0,    37.0
Jurong Island,2021,1,14,     0.0,     0.0,     0.0,     0.0,    26.7,    29.6,    24.4,     7.5,    32.8
Jurong Island,2021,1,15,     0.0,     0.0,     0.0,     0.0,    27.3,    31.4,    25.1,     8.2,    35.0
Jurong Island,2021,1,16,     0.0,     0.0,     0.0,     0.0,    27.6,    31.7,    25.4,     9.0,    31.7
Jurong Island,2021,1,17,     0.0,     0.0,     0.0,     0.0,    27.9,    31.9,    25.6,     8.1,    37.0
Jurong Island,2021,1,18,     0.0,     0.0,     0.0,     0.0,    27.1,    29.8,    25.4,     9.1,    52.6
Jurong Island,2021,1,19,     0.0,     0.0,     0.0,     0.0,    27.1,    31.0,    24.4,     7.4,    32.8
Jurong Island,2021,1,20,     0.0,     0.0,     0.0,     0.0,    27.2,    30.9,    24.6,     7.4,    27.8
Jurong Island,2021,1,21,     0.0,     0.0,     0.0,     0.0,    27.1,    31.6,    25.0,     8.5,    32.0
Jurong Island,2021,1,22,     0.0,     0.0,     0.0,     0.0,    27.1,    30.7,    24.7,     8.2,    30.9
Jurong Island,2021,1,23,     0.0,     0.0,     0.0,     0.0,    27.0,    31.3,    24.9,     8.7,    33.2
Jurong Island,2021,1,24,     5.6,     2.8,     3.4,     5.4,    26.9,    32.4,    24.7,     8.1,    32.8
Jurong Island,2021,1,25,     0.0,     0.0,     0.0,     0.0,    27.8,    32.2,    25.5,     7.5,    32.4
Jurong Island,2021,1,26,     0.0,     0.0,     0.0,     0.0,    27.7,    32.2,    25.2,     7.5,    33.2
Jurong Island,2021,1,27,    43.2,    25.8,    39.0,    43.0,    27.0,    30.9,    24.5,     6.9,    32.4
Jurong Island,2021,1,28,     4.4,     4.0,     4.0,     4.4,    26.7,    30.9,    24.9,     7.2,    40.0
Jurong Island,2021,1,29,     0.0,     0.0,     0.0,     0.0,    27.7,    32.6,    24.6,     7.3,    31.7
Jurong Island,2021,1,30,     0.0,     0.0,     0.0,     0.0,    27.6,    31.7,    25.0,     7.7,    42.0
Jurong Island,2021,1,31,     0.0,     0.0,     0.0,     0.0,    27.5,    30.4,    25.3,     7.5,    30.6
