Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,11,1,    23.8,    19.8,    22.2,    23.2,    26.8,    30.3,    23.2,     7.8,    30.2
Jurong Island,2021,11,2,    74.0,    25.8,    46.6,    64.0,    26.6,    31.0,    23.6,     8.9,    32.8
Jurong Island,2021,11,3,     0.4,     0.2,     0.2,     0.4,    27.5,    30.8,    24.9,     9.2,    28.2
Jurong Island,2021,11,4,    29.0,    20.0,    24.4,    26.4,    28.1,    31.8,    24.8,     9.5,    27.8
Jurong Island,2021,11,5,     2.4,     2.0,     2.0,     2.2,    27.8,    31.7,    25.6,     8.2,    33.5
Jurong Island,2021,11,6,     0.0,     0.0,     0.0,     0.0,    29.0,    32.6,    25.8,     8.2,    27.8
Jurong Island,2021,11,7,     0.6,     0.4,     0.4,     0.6,    28.4,    30.1,    26.9,     9.1,    26.3
Jurong Island,2021,11,8,     0.2,     0.2,     0.2,     0.2,    28.0,    29.8,    26.3,     8.1,    23.7
Jurong Island,2021,11,9,     3.4,     1.6,     1.8,     2.6,    27.8,    32.0,    25.8,     9.6,    32.0
Jurong Island,2021,11,10,     4.4,     1.2,     2.2,     3.2,    26.5,    29.0,    24.5,    10.4,    39.3
Jurong Island,2021,11,11,     0.6,     0.2,     0.4,     0.4,    28.0,    31.1,    25.0,    10.6,    35.2
Jurong Island,2021,11,12,     2.6,     2.4,     2.4,     2.6,    27.9,    31.0,    23.8,    10.2,    47.2
Jurong Island,2021,11,13,    19.4,    13.4,    15.0,    16.0,    26.7,    28.3,    22.9,     8.0,    37.8
Jurong Island,2021,11,14,     1.8,     1.8,     1.8,     1.8,    29.1,    33.1,    25.3,     9.2,    27.8
Jurong Island,2021,11,15,     0.0,     0.0,     0.0,     0.0,    27.9,    29.8,    27.2,     9.2,    32.8
Jurong Island,2021,11,16,     0.0,     0.0,     0.0,     0.0,    29.1,    32.8,    26.5,    11.5,    31.3
Jurong Island,2021,11,17,     0.0,     0.0,     0.0,     0.0,    29.4,    32.2,    27.6,    10.6,    29.4
Jurong Island,2021,11,18,    57.8,    27.4,    38.4,    55.0,    27.4,    30.6,    23.2,     8.3,    35.0
Jurong Island,2021,11,19,     0.0,     0.0,     0.0,     0.0,    28.7,    31.4,    26.4,     9.4,    27.8
Jurong Island,2021,11,20,     3.8,     1.6,     2.6,     3.2,    27.5,    29.7,    24.5,     8.7,    31.3
Jurong Island,2021,11,21,     0.0,     0.0,     0.0,     0.0,    29.2,    33.4,    26.3,     9.3,    31.7
Jurong Island,2021,11,22,    10.2,     6.2,     8.4,    10.0,    28.7,    32.3,    24.1,    10.2,    32.4
Jurong Island,2021,11,23,     5.0,     3.0,     3.4,     3.4,    27.8,    30.1,    25.9,     8.0,    28.2
Jurong Island,2021,11,24,     2.0,     0.4,     0.6,     1.0,    26.4,    27.1,    25.6,     7.3,    22.4
Jurong Island,2021,11,25,     0.0,     0.0,     0.0,     0.0,    28.7,    32.8,    25.4,     8.1,    27.4
Jurong Island,2021,11,26,     0.0,     0.0,     0.0,     0.0,    28.4,    31.6,    25.7,    11.4,    32.0
Jurong Island,2021,11,27,     0.0,     0.0,     0.0,     0.0,    28.5,    32.0,    26.3,    10.6,    28.5
Jurong Island,2021,11,28,     0.0,     0.0,     0.0,     0.0,    28.6,    30.9,    27.0,     9.9,    28.5
Jurong Island,2021,11,29,     0.0,     0.0,     0.0,     0.0,    29.4,    32.6,    26.2,    10.9,    33.2
Jurong Island,2021,11,30,     0.6,     0.6,     0.6,     0.6,    30.0,    33.4,    24.6,     9.8,    28.9
