Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2021,3,1,     0.0,     0.0,     0.0,     0.0,    28.5,    33.1,    26.1,    10.6,    35.9
Jurong Island,2021,3,2,     0.0,     0.0,     0.0,     0.0,    28.7,    33.3,    25.8,     9.5,    40.0
Jurong Island,2021,3,3,     0.0,     0.0,     0.0,     0.0,    29.0,    34.4,    26.3,     7.9,    31.3
Jurong Island,2021,3,4,     0.0,     0.0,     0.0,     0.0,    29.2,    34.7,    26.5,     9.1,    39.3
Jurong Island,2021,3,5,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Island,2021,3,6,-,-,-,-,-,-,-,-,-
Jurong Island,2021,3,7,-,-,-,-,-,-,-,-,-
Jurong Island,2021,3,8,     1.0,     1.0,     1.0,     1.0,    27.9,    32.9,    24.5,     8.0,    29.4
Jurong Island,2021,3,9,     1.4,     1.2,     1.4,     1.4,    28.4,    33.6,    25.8,     8.5,    35.0
Jurong Island,2021,3,10,     0.0,     0.0,     0.0,     0.0,    28.8,    34.8,    25.5,     8.0,    32.8
Jurong Island,2021,3,11,     0.4,     0.4,     0.4,     0.4,    28.4,    34.2,    25.9,     7.6,    31.3
Jurong Island,2021,3,12,    26.4,    12.8,    15.2,    15.4,    26.7,    30.5,    23.5,     6.5,    54.1
Jurong Island,2021,3,13,     0.0,     0.0,     0.0,     0.0,    27.4,    31.9,    25.1,     7.9,    30.2
Jurong Island,2021,3,14,     0.5,     0.5,     0.5,     0.5,    28.1,    31.4,    26.0,     7.7,    31.7
Jurong Island,2021,3,15,    22.0,    19.2,    21.4,    22.0,    28.0,    33.0,    23.8,     8.2,    32.0
Jurong Island,2021,3,16,     0.2,     0.2,     0.2,     0.2,    28.0,    30.2,    26.2,     9.0,    45.0
Jurong Island,2021,3,17,     0.2,     0.2,     0.2,     0.2,    28.3,    31.7,    26.0,     7.4,    26.3
Jurong Island,2021,3,18,     3.8,     2.0,     2.6,     2.6,    27.8,    31.9,    25.9,     7.8,    33.9
Jurong Island,2021,3,19,     0.0,     0.0,     0.0,     0.0,    28.8,    32.0,    26.6,     7.6,    25.6
Jurong Island,2021,3,20,     3.0,     2.8,     2.8,     2.8,    28.6,    32.2,    26.9,     7.4,    26.3
Jurong Island,2021,3,21,    12.6,    10.4,    10.4,    12.6,    28.3,    32.8,    24.2,     7.4,    31.3
Jurong Island,2021,3,22,     0.0,     0.0,     0.0,     0.0,    28.7,    33.7,    26.5,     7.9,    35.9
Jurong Island,2021,3,23,    76.2,    24.4,    35.8,    55.2,    26.9,    30.4,    23.2,     7.7,    34.3
Jurong Island,2021,3,24,    15.8,    12.0,    12.8,    12.8,    26.0,    28.2,    24.6,     6.7,    22.4
Jurong Island,2021,3,25,     0.0,     0.0,     0.0,     0.0,    27.0,    29.1,    25.0,     7.1,    25.9
Jurong Island,2021,3,26,     0.0,     0.0,     0.0,     0.0,    28.4,    31.6,    26.3,    10.9,    38.2
Jurong Island,2021,3,27,     6.6,     4.8,     4.8,     4.8,    26.8,    30.2,    24.1,     7.3,    59.1
Jurong Island,2021,3,28,     0.0,     0.0,     0.0,     0.0,    28.8,    32.5,    26.0,     7.8,    24.1
Jurong Island,2021,3,29,    11.0,     7.2,     9.4,     9.4,    27.4,    30.5,    25.0,     5.7,    22.4
Jurong Island,2021,3,30,     0.2,     0.2,     0.2,     0.2,    29.2,    33.8,    25.8,     6.9,    25.9
Jurong Island,2021,3,31,    20.4,    16.4,    17.0,    18.8,    29.0,    33.0,    23.7,     7.6,    38.2
