Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2024,6,1,    40.5,    23.5,    34.5,    35.0,    27.3,    30.1,    23.7,     4.5,    27.0
Tuas South,2024,6,2,    11.0,     7.0,     9.0,    10.0,    27.8,    30.6,    24.9,     4.3,    79.3
Tuas South,2024,6,3,     0.0,     0.0,     0.0,     0.0,    28.6,    33.0,    26.2,     4.4,    18.3
Tuas South,2024,6,4,    47.0,    35.0,    46.0,    47.0,    28.4,    32.7,    23.9,     5.6,    44.3
Tuas South,2024,6,5,     6.0,     3.0,     5.5,     5.5,    29.5,    32.6,    23.5,     6.4,    24.1
Tuas South,2024,6,6,     0.0,     0.0,     0.0,     0.0,    29.4,    33.0,    27.0,     4.8,    24.8
Tuas South,2024,6,7,     0.0,     0.0,     0.0,     0.0,    29.2,    32.0,    27.3,     5.3,    18.0
Tuas South,2024,6,8,     1.5,     1.5,     1.5,     1.5,    29.4,    31.4,    26.8,     4.7,    36.7
Tuas South,2024,6,9,     3.0,     3.0,     3.0,     3.0,    29.2,    31.5,    25.7,     5.5,    33.9
Tuas South,2024,6,10,     0.0,     0.0,     0.0,     0.0,    29.7,    32.2,    28.3,     5.6,    21.7
Tuas South,2024,6,11,     0.0,     0.0,     0.0,     0.0,    29.7,    33.8,    27.4,     5.0,    22.4
Tuas South,2024,6,12,     0.0,     0.0,     0.0,     0.0,    28.7,    31.2,    27.1,     3.9,    18.7
Tuas South,2024,6,13,     0.0,     0.0,     0.0,     0.0,    29.6,    33.3,    27.1,     4.6,    20.2
Tuas South,2024,6,14,     0.0,     0.0,     0.0,     0.0,    29.3,    32.5,    27.9,     4.2,    20.9
Tuas South,2024,6,15,     0.0,     0.0,     0.0,     0.0,    29.6,    31.6,    27.6,     5.2,    22.6
Tuas South,2024,6,16,     9.0,     7.0,     8.0,     8.5,    28.6,    31.7,    24.6,     5.6,    42.0
Tuas South,2024,6,17,     3.0,     2.0,     2.5,     2.5,    28.6,    32.1,    26.2,     8.1,    46.5
Tuas South,2024,6,18,     0.0,     0.0,     0.0,     0.0,    29.2,    32.0,    26.9,     5.6,    23.0
Tuas South,2024,6,19,     0.0,     0.0,     0.0,     0.0,    29.4,    30.4,    27.4,     6.9,    20.2
Tuas South,2024,6,20,     0.0,     0.0,     0.0,     0.0,    29.1,    32.0,    26.0,     6.0,    25.6
Tuas South,2024,6,21,    19.5,     5.5,     7.5,    12.0,    28.2,    30.2,    23.8,    11.4,    65.2
Tuas South,2024,6,22,    35.5,    12.0,    23.0,    27.5,    27.1,    29.1,    24.4,    12.4,   105.4
Tuas South,2024,6,23,     0.0,     0.0,     0.0,     0.0,    29.1,    31.4,    27.0,     6.6,    22.6
Tuas South,2024,6,24,     0.0,     0.0,     0.0,     0.0,    30.0,    32.5,    28.4,     6.8,    25.2
Tuas South,2024,6,25,     0.0,     0.0,     0.0,     0.0,    29.9,    32.4,    28.6,     6.1,    27.8
Tuas South,2024,6,26,    17.0,    15.0,    16.5,    17.0,    29.4,    33.9,    24.4,     4.5,    39.3
Tuas South,2024,6,27,     0.0,     0.0,     0.0,     0.0,    28.9,    31.7,    26.6,     3.4,    24.8
Tuas South,2024,6,28,     4.6,     2.6,     2.6,     2.6,    28.9,    31.8,    26.4,     3.7,    30.9
Tuas South,2024,6,29,    12.2,    11.6,    11.8,    12.2,    28.6,    31.4,    25.7,     5.0,    22.4
Tuas South,2024,6,30,    23.2,     6.8,     8.4,    10.2,    26.9,    29.2,    23.9,     5.7,    40.0
