Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2024,10,1,     2.4,     1.2,     1.4,     2.0,    28.0,    30.0,    25.0,     5.5,    28.9
Tuas South,2024,10,2,     0.0,     0.0,     0.0,     0.0,    29.7,    32.1,    27.9,     4.9,    31.3
Tuas South,2024,10,3,     1.6,     0.8,     0.8,     1.0,    28.6,    30.8,    25.8,     4.4,    30.6
Tuas South,2024,10,4,    17.4,    15.2,    15.6,    16.0,    27.5,    29.9,    24.5,     5.0,    25.2
Tuas South,2024,10,5,    20.4,    16.8,    20.2,    20.4,    27.9,    30.5,    23.7,     5.1,    27.0
Tuas South,2024,10,6,    23.2,    11.2,    13.2,    17.2,    27.6,    29.5,    24.5,     8.0,    40.0
Tuas South,2024,10,7,     0.0,     0.0,     0.0,     0.0,    28.4,    31.4,    26.4,     5.3,    28.9
Tuas South,2024,10,8,     0.0,     0.0,     0.0,     0.0,    29.0,    31.3,    27.8,     5.1,    28.2
Tuas South,2024,10,9,     0.0,     0.0,     0.0,     0.0,    28.5,    31.4,    26.8,     5.3,    25.6
Tuas South,2024,10,10,     0.4,     0.4,     0.4,     0.4,    28.7,    32.2,    26.9,     3.9,    31.7
Tuas South,2024,10,11,     0.4,     0.2,     0.2,     0.2,    28.6,    31.9,    26.7,     4.2,    23.3
Tuas South,2024,10,12,     1.4,     0.4,     0.8,     1.0,    27.6,    29.5,    26.7,     4.3,    20.9
Tuas South,2024,10,13,     0.0,     0.0,     0.0,     0.0,    28.6,    31.5,    25.9,     8.3,    26.3
Tuas South,2024,10,14,    33.0,     8.0,    10.6,    14.4,    26.2,    29.6,    23.2,     6.8,    35.9
Tuas South,2024,10,15,    19.0,     7.4,    12.2,    15.8,    27.2,    30.0,    24.9,     7.2,    38.5
Tuas South,2024,10,16,     0.0,     0.0,     0.0,     0.0,    28.8,    30.7,    27.2,     4.9,    26.3
Tuas South,2024,10,17,    11.0,    10.2,    10.6,    10.8,    27.3,    29.9,    24.4,     2.7,    34.3
Tuas South,2024,10,18,     0.0,     0.0,     0.0,     0.0,    28.2,    30.1,    25.9,     5.1,    27.8
Tuas South,2024,10,19,     0.0,     0.0,     0.0,     0.0,    28.8,    32.4,    27.0,     4.3,    33.2
Tuas South,2024,10,20,     7.8,     3.0,     3.2,     4.6,    27.6,    30.8,    23.9,     5.7,    54.4
Tuas South,2024,10,21,     0.0,     0.0,     0.0,     0.0,    30.0,    33.9,    27.4,     5.0,    29.8
Tuas South,2024,10,22,     0.0,     0.0,     0.0,     0.0,    30.0,    32.8,    27.9,     5.5,    31.3
Tuas South,2024,10,23,     2.2,     2.0,     2.2,     2.2,    29.7,    32.9,    24.5,     5.4,    33.2
Tuas South,2024,10,24,     0.0,     0.0,     0.0,     0.0,    29.6,    32.8,    27.7,     4.9,    30.6
Tuas South,2024,10,25,     0.0,     0.0,     0.0,     0.0,    29.4,    31.2,    27.8,     6.0,    27.8
Tuas South,2024,10,26,     0.0,     0.0,     0.0,     0.0,    30.0,    32.4,    27.5,     8.8,    25.9
Tuas South,2024,10,27,     0.0,     0.0,     0.0,     0.0,    30.5,    33.5,    28.2,     7.9,    27.4
Tuas South,2024,10,28,     5.8,     5.6,     5.8,     5.8,    30.0,    32.5,    26.1,     8.7,    28.9
Tuas South,2024,10,29,     0.0,     0.0,     0.0,     0.0,    30.2,    32.4,    28.6,     7.1,    29.4
Tuas South,2024,10,30,     0.0,     0.0,     0.0,     0.0,    30.1,    31.9,    27.8,     7.9,    25.2
Tuas South,2024,10,31,     1.4,     1.2,     1.2,     1.2,    29.6,    31.1,    27.8,     7.7,    29.8
