Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Tuas South,2024,7,1,     0.4,     0.2,     0.2,     0.4,    28.1,    31.5,    25.9,     3.8,    18.7
Tuas South,2024,7,2,     0.6,     0.4,     0.6,     0.6,    29.2,    32.0,    27.0,     5.3,    23.7
Tuas South,2024,7,3,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    28.3,     5.8,    29.1
Tuas South,2024,7,4,     0.0,     0.0,     0.0,     0.0,    29.5,    31.6,    27.7,     7.3,    23.7
Tuas South,2024,7,5,    27.6,    24.2,    27.4,    27.6,    28.6,    31.1,    23.3,     3.8,    25.6
Tuas South,2024,7,6,     0.0,     0.0,     0.0,     0.0,    28.6,    30.8,    27.1,     4.8,    22.0
Tuas South,2024,7,7,     7.2,     3.0,     5.0,     7.2,    28.3,    31.1,    24.5,     5.0,    29.4
Tuas South,2024,7,8,    55.0,    23.6,    39.4,    45.0,    26.6,    28.7,    23.7,     6.6,    43.5
Tuas South,2024,7,9,     2.4,     2.0,     2.2,     2.2,    27.9,    29.6,    26.1,     4.3,    26.3
Tuas South,2024,7,10,     0.0,     0.0,     0.0,     0.0,    28.7,    30.5,    27.2,     6.8,    25.6
Tuas South,2024,7,11,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    27.7,     8.1,    27.0
Tuas South,2024,7,12,     2.8,     1.8,     2.0,     2.0,    28.1,    31.8,    25.5,     5.3,    32.8
Tuas South,2024,7,13,     0.0,     0.0,     0.0,     0.0,    29.2,    31.7,    26.3,     5.6,    24.4
Tuas South,2024,7,14,     0.0,     0.0,     0.0,     0.0,    29.2,    31.4,    27.5,     5.8,    31.3
Tuas South,2024,7,15,     0.0,     0.0,     0.0,     0.0,    29.5,    31.8,    28.0,     7.1,    30.9
Tuas South,2024,7,16,     0.6,     0.6,     0.6,     0.6,    29.4,    31.3,    27.9,     6.9,    29.4
Tuas South,2024,7,17,     0.0,     0.0,     0.0,     0.0,    29.5,    31.8,    28.1,     6.5,    27.0
Tuas South,2024,7,18,     0.0,     0.0,     0.0,     0.0,    29.9,    32.1,    28.5,     7.2,    28.9
Tuas South,2024,7,19,     1.0,     0.6,     1.0,     1.0,    29.9,    32.4,    28.3,     6.8,    30.2
Tuas South,2024,7,20,     0.0,     0.0,     0.0,     0.0,    30.0,    32.3,    28.7,     7.0,    30.2
Tuas South,2024,7,21,     0.0,     0.0,     0.0,     0.0,    30.0,    32.1,    28.8,     6.9,    33.2
Tuas South,2024,7,22,     0.0,     0.0,     0.0,     0.0,    30.3,    32.7,    28.8,     7.0,    30.6
Tuas South,2024,7,23,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.6,     6.7,    32.4
Tuas South,2024,7,24,     0.0,     0.0,     0.0,     0.0,    30.0,    32.3,    28.7,     6.9,    32.4
Tuas South,2024,7,25,     0.0,     0.0,     0.0,     0.0,    30.1,    32.4,    28.6,     7.4,    33.9
Tuas South,2024,7,26,     0.0,     0.0,     0.0,     0.0,    30.1,    32.7,    28.6,     7.2,    34.3
Tuas South,2024,7,27,     0.0,     0.0,     0.0,     0.0,    30.2,    32.8,    28.7,     6.9,    35.0
Tuas South,2024,7,28,     0.0,     0.0,     0.0,     0.0,    30.2,    32.9,    28.7,     7.0,    35.2
Tuas South,2024,7,29,     0.0,     0.0,     0.0,     0.0,    30.2,    33.3,    28.8,     6.8,    35.2
Tuas South,2024,7,30,     0.0,     0.0,     0.0,     0.0,    30.3,    33.4,    28.6,     6.3,    35.6
Tuas South,2024,7,31,     2.6,     2.0,     2.6,     2.6,    28.9,    33.0,    25.6,     4.8,    34.6
