Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2024,2,1,     0.0,     0.0,     0.0,     0.0,    27.7,    32.1,    25.2,     6.9,    27.8
Pulau Ubin,2024,2,2,     0.0,     0.0,     0.0,     0.0,    27.7,    31.6,    25.2,     6.2,    28.2
Pulau Ubin,2024,2,3,     0.0,     0.0,     0.0,     0.0,    28.1,    32.9,    25.2,     6.5,    25.9
Pulau Ubin,2024,2,4,     0.0,     0.0,     0.0,     0.0,    27.9,    33.4,    24.1,     5.5,    23.7
Pulau Ubin,2024,2,5,     0.0,     0.0,     0.0,     0.0,    27.7,    32.7,    24.2,     6.1,    24.8
Pulau Ubin,2024,2,6,     4.4,     4.2,     4.2,     4.2,    27.6,    33.2,    24.2,     4.9,    25.9
Pulau Ubin,2024,2,7,     0.0,     0.0,     0.0,     0.2,    27.7,    32.7,    24.8,     5.6,    27.8
Pulau Ubin,2024,2,8,     0.0,     0.0,     0.0,     0.0,    28.0,    32.5,    25.0,     4.9,    28.2
Pulau Ubin,2024,2,9,     0.0,     0.0,     0.0,     0.0,    27.9,    32.7,    25.3,     6.2,    21.3
Pulau Ubin,2024,2,10,    11.4,     5.6,     7.0,    10.0,    27.4,    32.6,    23.9,     6.5,    24.4
Pulau Ubin,2024,2,11,    16.4,    10.2,    13.8,    15.8,    27.1,    31.9,    24.1,     6.9,    32.0
Pulau Ubin,2024,2,12,     8.2,     3.2,     4.2,    10.4,    26.5,    29.7,    25.0,     7.1,    35.9
Pulau Ubin,2024,2,13,    20.6,    17.8,    18.6,    19.2,    26.8,    29.7,    24.5,     7.9,    29.1
Pulau Ubin,2024,2,14,     5.6,     3.2,     3.4,     3.6,    27.5,    31.7,    25.1,     6.3,    29.1
Pulau Ubin,2024,2,15,    13.2,     9.6,    10.2,    10.2,    26.9,    30.3,    24.9,     6.7,    28.5
Pulau Ubin,2024,2,16,     0.8,     0.8,     0.8,     0.8,    27.7,    31.8,    25.5,     8.1,    31.7
Pulau Ubin,2024,2,17,     0.0,     0.0,     0.0,     0.0,    27.2,    31.0,    24.5,     6.0,    28.9
Pulau Ubin,2024,2,18,     0.0,     0.0,     0.0,     0.0,    27.8,    32.0,    24.6,     5.9,    25.6
Pulau Ubin,2024,2,19,     0.0,     0.0,     0.0,     0.0,    28.1,    32.5,    24.9,     6.2,    24.4
Pulau Ubin,2024,2,20,     0.0,     0.0,     0.0,     0.0,    28.3,    33.1,    25.2,     5.6,    25.9
Pulau Ubin,2024,2,21,    12.2,     9.6,    12.2,    12.2,    27.8,    32.5,    25.2,     4.8,    21.7
Pulau Ubin,2024,2,22,     0.0,     0.0,     0.0,     0.0,    28.0,    32.6,    24.8,     4.4,    22.0
Pulau Ubin,2024,2,23,     0.0,     0.0,     0.0,     0.0,    28.1,    32.0,    25.2,     6.5,    25.6
Pulau Ubin,2024,2,24,     0.0,     0.0,     0.0,     0.0,    28.0,    32.1,    24.9,     6.5,    28.2
Pulau Ubin,2024,2,25,     0.0,     0.0,     0.0,     0.0,    28.2,    32.5,    24.4,     6.8,    26.7
Pulau Ubin,2024,2,26,     0.0,     0.0,     0.0,     0.0,    28.6,    32.1,    26.0,     8.4,    28.5
Pulau Ubin,2024,2,27,     0.0,     0.0,     0.0,     0.0,    28.0,    30.2,    26.6,     6.7,    24.4
Pulau Ubin,2024,2,28,     0.2,     0.2,     0.2,     0.2,    28.4,    31.8,    25.4,     7.9,    29.8
Pulau Ubin,2024,2,29,     0.0,     0.0,     0.0,     0.0,    28.6,    33.1,    25.3,     7.4,    25.2
