Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2020,6,1,     0.8,     0.4,-,-,    27.6,    29.6,    26.1,     7.7,    35.9
Jurong Island,2020,6,2,     0.0,     0.0,-,-,    29.5,    32.1,    27.5,     8.3,    28.5
Jurong Island,2020,6,3,     0.0,     0.0,     0.0,     0.0,    29.5,    32.1,    28.3,    10.3,    32.0
Jurong Island,2020,6,4,    41.6,    34.8,    37.2,    37.2,    28.4,    31.7,    24.4,     9.4,    43.2
Jurong Island,2020,6,5,     0.0,-,-,-,    28.3,    30.3,    26.4,    15.0,    35.6
Jurong Island,2020,6,6,     2.6,-,-,-,    27.6,    29.3,    25.0,     5.8,    31.3
Jurong Island,2020,6,7,     0.0,     0.0,     0.0,     0.0,    29.7,    32.0,    28.3,     7.3,    25.2
Jurong Island,2020,6,8,     0.0,     0.0,     0.0,     0.0,    30.1,    33.4,    27.6,     8.8,    28.5
Jurong Island,2020,6,9,     0.0,     0.0,     0.0,     0.0,    30.2,    32.6,    28.5,    11.6,    32.0
Jurong Island,2020,6,10,     0.0,     0.0,     0.0,     0.0,    29.6,    32.3,    27.2,    12.4,    33.9
Jurong Island,2020,6,11,     0.0,     0.0,     0.0,     0.0,    29.5,    32.5,    27.0,     7.4,    27.8
Jurong Island,2020,6,12,     0.6,     0.6,     0.6,     0.6,    29.1,    31.3,    26.7,     8.7,    28.9
Jurong Island,2020,6,13,    28.2,    19.8,    22.8,    23.0,    26.6,    28.7,    24.1,     8.6,    53.0
Jurong Island,2020,6,14,     0.0,     0.0,     0.0,     0.0,    28.5,    31.2,    26.8,     9.1,    27.4
Jurong Island,2020,6,15,     2.6,     2.6,     2.6,     2.6,    29.7,    32.2,    27.1,    10.2,    40.4
Jurong Island,2020,6,16,    15.6,     6.0,     7.8,     9.0,    28.0,    29.5,    26.3,     6.6,    26.3
Jurong Island,2020,6,17,    33.0,    16.0,    16.2,    16.2,    27.0,    28.2,    23.9,     5.9,    40.0
Jurong Island,2020,6,18,     1.2,     0.8,     1.0,     1.2,    28.0,    30.5,    24.4,     6.2,    28.2
Jurong Island,2020,6,19,     1.8,     0.8,     1.2,     1.6,    28.1,    31.1,    26.1,     8.8,    27.8
Jurong Island,2020,6,20,    62.0,    21.6,    32.0,    40.6,    26.6,    28.7,    23.9,     8.2,    41.5
Jurong Island,2020,6,21,    25.2,     7.0,     7.0,     9.8,    26.7,    27.9,    24.1,     8.2,    36.3
Jurong Island,2020,6,22,    27.6,    15.8,    23.2,    26.0,    27.3,    29.2,    23.4,     8.0,    52.6
Jurong Island,2020,6,23,    76.8,    37.8,    57.0,    64.2,    26.8,    28.3,    23.3,    10.4,    36.3
Jurong Island,2020,6,24,    13.4,     7.8,     9.4,    10.2,    27.2,    27.9,    25.9,    11.8,    38.9
Jurong Island,2020,6,25,-,     0.0,     0.0,     0.0,    28.5,    30.7,    27.0,     9.5,    27.4
Jurong Island,2020,6,26,     0.0,     0.0,     0.0,     0.0,    29.0,    31.3,    27.1,    10.1,    27.8
Jurong Island,2020,6,27,     0.0,     0.0,     0.0,     0.0,    29.2,    31.3,    28.5,    11.9,    33.2
Jurong Island,2020,6,28,     0.0,     0.0,     0.0,     0.0,    29.3,    31.6,    28.3,    11.0,    32.8
Jurong Island,2020,6,29,     0.0,     0.0,     0.0,     0.0,    29.4,    31.5,    28.3,    10.4,    34.6
Jurong Island,2020,6,30,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    27.8,    12.2,    32.8
