Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2020,9,1,     0.0,     0.0,     0.0,     0.0,    29.1,    32.2,    27.7,    11.8,    37.0
Jurong Island,2020,9,2,     0.0,     0.0,     0.0,     0.0,    29.0,    31.4,    27.7,    11.2,    31.3
Jurong Island,2020,9,3,    96.8,    23.6,    43.2,    50.4,    26.6,    27.9,    23.3,     7.2,    31.7
Jurong Island,2020,9,4,     0.2,     0.2,     0.2,     0.2,    27.8,    29.7,    26.7,     8.1,    31.7
Jurong Island,2020,9,5,    16.2,     2.6,     4.0,     6.4,    26.1,    27.3,    25.2,     7.9,    36.3
Jurong Island,2020,9,6,     1.6,     1.2,     1.4,     1.4,    27.4,    31.3,    26.0,     8.9,    33.5
Jurong Island,2020,9,7,     0.0,     0.0,     0.0,     0.0,    28.7,    31.7,    26.5,    10.3,    38.5
Jurong Island,2020,9,8,     0.2,     0.2,     0.2,     0.2,    28.4,    31.4,    27.5,    12.6,    41.9
Jurong Island,2020,9,9,     0.0,     0.0,     0.0,     0.0,    28.6,    31.6,    26.9,     7.8,    38.2
Jurong Island,2020,9,10,    44.2,    17.4,    29.0,    39.8,    27.2,    29.5,    22.9,     6.7,    45.7
Jurong Island,2020,9,11,     8.6,     3.8,     5.6,     7.0,    27.6,    31.4,    24.8,     9.9,    34.3
Jurong Island,2020,9,12,     4.6,     0.8,     1.4,     1.6,    26.5,    27.7,    24.4,     7.6,    47.8
Jurong Island,2020,9,13,    31.2,    10.4,    16.0,    19.8,    25.4,    27.6,    22.8,     6.4,    43.5
Jurong Island,2020,9,14,     8.0,     5.0,     6.8,     7.2,    26.1,    29.1,    24.1,     7.5,    36.7
Jurong Island,2020,9,15,     2.4,     2.2,     2.2,     2.2,    27.8,    30.2,    25.2,     7.3,    23.7
Jurong Island,2020,9,16,    16.0,     7.0,    10.4,    13.8,    26.9,    29.9,    21.9,     9.6,    53.3
Jurong Island,2020,9,17,     3.6,     2.8,     3.4,     3.6,    28.3,    32.1,    25.9,     8.6,    40.4
Jurong Island,2020,9,18,     0.2,     0.4,     2.2,     3.8,    28.8,    31.8,    26.2,    10.2,    32.4
Jurong Island,2020,9,19,     2.8,     2.6,     2.8,     2.8,    28.1,    32.6,    24.2,    10.1,    41.1
Jurong Island,2020,9,20,     0.8,     0.4,     0.6,     0.6,    28.8,    32.5,    27.5,     9.1,    31.3
Jurong Island,2020,9,21,    14.6,    11.6,    12.8,    13.4,    26.3,    28.1,    23.8,     9.3,    38.5
Jurong Island,2020,9,22,     0.0,     0.2,     0.2,     0.2,    27.9,    30.6,    25.8,    10.9,    29.1
Jurong Island,2020,9,23,     0.0,     0.0,     0.0,     0.0,    29.1,    32.5,    27.2,     7.2,    25.6
Jurong Island,2020,9,24,     3.2,     2.8,     2.8,     3.2,    28.6,    31.5,    24.9,     9.2,    34.6
Jurong Island,2020,9,25,    66.8,    32.6,    57.4,    66.8,    28.8,    32.6,    23.0,     7.2,    33.9
Jurong Island,2020,9,26,    34.0,    19.0,    50.0,    67.8,    25.9,    28.7,    23.1,    10.0,    39.6
Jurong Island,2020,9,27,     5.2,     2.0,     3.4,     5.0,    26.7,    28.6,    23.6,     9.1,    29.1
Jurong Island,2020,9,28,     0.0,     0.0,     0.0,     0.0,    28.5,    31.4,    26.9,    10.3,    36.3
Jurong Island,2020,9,29,     1.8,     1.8,     1.8,     1.8,    27.5,    29.3,    25.3,     8.6,    44.6
Jurong Island,2020,9,30,     1.4,     0.6,     0.8,     0.8,    28.3,    31.6,    27.2,    10.0,    37.8
