Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2020,8,1,     0.6,     0.4,     0.6,     0.6,    28.4,    30.9,    25.5,    10.2,    36.3
Jurong Island,2020,8,2,     0.8,     0.8,     0.8,     0.8,    28.8,    31.5,    26.9,    10.0,    32.4
Jurong Island,2020,8,3,     0.0,     0.0,     0.0,     0.0,    29.3,    32.0,    27.8,    11.1,    27.8
Jurong Island,2020,8,4,     2.4,     1.4,     2.4,     2.4,    27.6,    29.3,    24.2,     9.4,    37.0
Jurong Island,2020,8,5,     0.0,     0.0,     0.0,     0.0,    28.7,    30.6,    27.1,     9.8,    32.0
Jurong Island,2020,8,6,     0.0,     0.0,     0.0,     0.0,    29.0,    30.8,    27.7,     8.5,    24.8
Jurong Island,2020,8,7,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    27.7,    11.3,    27.8
Jurong Island,2020,8,8,     0.0,     0.0,     0.0,     0.0,    29.7,    33.0,    27.9,    11.7,    28.2
Jurong Island,2020,8,9,     0.0,     0.0,     0.0,     0.0,    29.8,    32.8,    28.1,    10.5,    28.9
Jurong Island,2020,8,10,     0.0,     0.0,     0.0,     0.0,    29.8,    32.3,    28.3,    13.5,    33.5
Jurong Island,2020,8,11,     0.0,     0.0,     0.0,     0.0,    29.8,    32.8,    28.4,    11.8,    33.5
Jurong Island,2020,8,12,    17.0,     9.8,    14.0,    17.0,    28.1,    30.7,    22.5,     9.3,    30.9
Jurong Island,2020,8,13,     3.4,     1.0,     1.4,     2.2,    28.4,    32.4,    24.8,     9.3,    37.0
Jurong Island,2020,8,14,    20.4,    12.8,    15.0,    17.6,    26.6,    29.0,    23.2,     5.4,    29.8
Jurong Island,2020,8,15,     7.4,     7.2,     7.4,     7.4,    28.2,    31.0,    25.9,     7.4,    32.0
Jurong Island,2020,8,16,    14.6,    10.0,    14.0,    14.4,    27.7,    30.0,    22.7,     9.5,    38.9
Jurong Island,2020,8,17,     2.8,     1.8,     2.2,     2.4,    27.5,    30.8,    24.5,     7.6,    34.3
Jurong Island,2020,8,18,     0.0,     0.0,     0.0,     0.0,    27.7,    29.5,    26.3,     9.6,    50.7
Jurong Island,2020,8,19,     0.0,     0.0,     0.0,     0.0,    28.5,    30.8,    26.6,     6.6,    28.2
Jurong Island,2020,8,20,     6.4,     5.4,     5.4,     5.4,    28.3,    31.4,    25.0,     9.9,    37.8
Jurong Island,2020,8,21,     0.0,     0.0,     0.0,     0.0,    29.5,    32.1,    28.0,    14.2,    34.3
Jurong Island,2020,8,22,     8.2,     5.4,     7.8,     8.2,    28.1,    32.6,    23.7,    10.6,    32.4
Jurong Island,2020,8,23,     6.8,     2.0,     3.2,     5.2,    26.4,    29.3,    24.4,     6.1,    49.6
Jurong Island,2020,8,24,     0.0,     0.0,     0.0,     0.0,    28.6,    31.9,    26.5,    10.2,    34.3
Jurong Island,2020,8,25,     0.0,     0.0,     0.0,     0.0,    28.0,    30.1,    27.0,    10.1,    43.9
Jurong Island,2020,8,26,     0.6,     0.4,     0.4,     0.4,    27.3,    29.8,    25.6,    12.5,    53.7
Jurong Island,2020,8,27,     0.0,     0.0,     0.0,     0.0,    27.9,    30.0,    26.5,     9.7,    34.6
Jurong Island,2020,8,28,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    27.1,    10.7,    36.7
Jurong Island,2020,8,29,     2.0,     0.6,     0.8,     1.2,    27.7,    30.4,    26.0,    10.6,    38.5
Jurong Island,2020,8,30,     0.0,     0.0,     0.0,     0.0,    28.7,    32.1,    27.2,    10.0,    32.4
Jurong Island,2020,8,31,     0.0,     0.0,     0.0,     0.0,    29.2,    31.5,    27.6,    11.7,    30.2
