Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,2,1,     0.0,     0.0,     0.0,     0.0,    28.7,    33.4,    26.4,    11.6,    42.8
Jurong Island,2022,2,2,     0.0,     0.0,     0.0,     0.0,    28.2,    31.2,    26.1,    10.2,    32.8
Jurong Island,2022,2,3,     0.0,     0.0,     0.0,     0.0,    28.5,    32.4,    26.3,    11.5,    45.0
Jurong Island,2022,2,4,     0.6,     0.6,     0.6,     0.6,    29.1,    33.3,    26.2,    12.3,    46.9
Jurong Island,2022,2,5,     2.8,     1.2,     1.6,     1.6,    28.0,    32.5,    24.5,    11.1,    45.7
Jurong Island,2022,2,6,    50.8,    17.2,    21.0,    29.8,    25.9,    29.7,    23.3,    10.3,    32.8
Jurong Island,2022,2,7,     1.8,     1.0,     1.6,     1.8,    26.7,    30.9,    23.4,    11.0,    41.5
Jurong Island,2022,2,8,    15.0,    10.6,    11.2,    13.4,    26.1,    30.9,    24.0,     8.8,    27.4
Jurong Island,2022,2,9,    24.6,    16.0,    16.4,    16.4,    26.0,    30.3,    24.6,     8.8,    24.8
Jurong Island,2022,2,10,    20.8,     4.4,     5.6,     6.8,    24.8,    26.4,    23.5,    10.8,    33.5
Jurong Island,2022,2,11,     0.8,     0.8,     0.8,     0.8,    26.2,    29.8,    23.7,    10.3,    35.6
Jurong Island,2022,2,12,     0.0,     0.0,     0.0,     0.2,    27.7,    33.6,    24.5,    10.0,    34.3
Jurong Island,2022,2,13,     0.0,     0.0,     0.0,     0.0,    27.9,    30.8,    25.4,     8.8,    30.6
Jurong Island,2022,2,14,     0.0,     0.0,     0.0,     0.0,    28.2,    30.7,    26.1,    13.4,    39.3
Jurong Island,2022,2,15,     0.0,     0.0,     0.0,     0.0,    28.3,    31.5,    27.0,    14.0,    37.0
Jurong Island,2022,2,16,     8.6,     6.8,     8.0,     8.6,    26.8,    29.2,    22.6,     9.5,    63.3
Jurong Island,2022,2,17,     0.0,     0.0,     0.0,     0.0,    27.9,    31.1,    24.7,    12.4,    44.6
Jurong Island,2022,2,18,     0.2,     0.2,     0.2,     0.2,    28.8,    31.0,    27.2,    15.5,    45.4
Jurong Island,2022,2,19,     0.0,     0.0,     0.0,     0.0,    28.1,    31.8,    26.0,     9.6,    33.2
Jurong Island,2022,2,20,    22.4,    21.8,    22.4,    22.4,    27.6,    32.0,    22.5,     9.1,    46.9
Jurong Island,2022,2,21,     3.0,     3.0,     3.0,     3.0,    28.4,    32.8,    26.1,     9.0,    39.3
Jurong Island,2022,2,22,     0.0,     0.0,     0.0,     0.0,    28.8,    33.5,    26.0,    10.1,    40.7
Jurong Island,2022,2,23,     7.2,     7.2,     7.2,     7.2,    28.2,    31.5,    25.4,    12.4,    38.2
Jurong Island,2022,2,24,    22.8,     5.6,     7.0,    10.4,    25.0,    27.3,    23.4,    10.5,    39.6
Jurong Island,2022,2,25,     0.0,     0.0,     0.0,     0.0,    27.3,    31.3,    24.1,    10.6,    30.6
Jurong Island,2022,2,26,     0.0,     0.0,     0.0,     0.0,    27.3,    29.7,    26.0,     9.4,    38.9
Jurong Island,2022,2,27,     1.6,     1.4,     1.4,     1.4,    27.1,    29.7,    23.7,    11.6,    46.1
Jurong Island,2022,2,28,    14.8,    10.8,    11.0,    13.4,    27.5,    31.2,    25.8,    10.1,    41.5
