Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,12,1,     2.4,     1.6,     1.8,     2.4,    26.8,    31.4,    25.0,     6.3,    35.0
Jurong Island,2022,12,2,     0.6,     0.2,     0.4,     0.4,    27.1,    30.0,    25.5,     7.2,    25.6
Jurong Island,2022,12,3,     7.0,     3.2,     3.2,     3.8,    27.4,    30.4,    23.1,     7.8,    50.4
Jurong Island,2022,12,4,     8.4,     7.4,     8.0,     8.0,    27.9,    31.2,    23.8,     6.6,    24.4
Jurong Island,2022,12,5,    16.0,    10.2,    13.2,    14.4,    26.9,    30.4,    23.8,     5.6,    35.9
Jurong Island,2022,12,6,     7.0,     5.4,     6.8,     6.8,    27.3,    30.6,    25.0,     4.8,    20.6
Jurong Island,2022,12,7,     0.2,     0.2,     0.2,     0.2,    28.1,    31.7,    26.0,     6.8,    41.1
Jurong Island,2022,12,8,     1.0,     0.4,     0.6,     1.0,    27.1,    30.6,    24.9,     8.6,    28.5
Jurong Island,2022,12,9,     2.8,     2.0,     2.2,     2.4,    26.3,    29.0,    24.9,     7.7,    27.8
Jurong Island,2022,12,10,     0.6,     0.4,     0.6,     0.6,    27.1,    30.0,    25.1,     6.4,    24.8
Jurong Island,2022,12,11,    56.2,    14.6,    20.2,    36.4,    25.7,    27.3,    23.4,     4.6,    23.0
Jurong Island,2022,12,12,     0.0,     0.0,     0.0,     0.0,    27.0,    29.7,    24.8,     5.2,    19.4
Jurong Island,2022,12,13,     0.2,     0.2,     0.2,     0.2,    27.1,    30.9,    25.4,    11.7,    43.9
Jurong Island,2022,12,14,     9.0,     8.8,     8.8,     8.8,    26.5,    29.4,    24.9,     7.1,    33.5
Jurong Island,2022,12,15,     3.4,     0.6,     1.0,     1.8,    26.0,    28.3,    24.6,     5.8,    24.4
Jurong Island,2022,12,16,     0.6,     0.6,     0.6,     0.6,    27.6,    32.0,    24.7,     6.6,    42.8
Jurong Island,2022,12,17,     4.2,     3.6,     4.2,     4.2,    27.4,    31.4,    25.5,     6.5,    31.3
Jurong Island,2022,12,18,    12.6,    12.0,    12.4,    12.6,    27.0,    30.6,    23.6,     6.4,    28.5
Jurong Island,2022,12,19,     0.0,     0.0,     0.0,     0.0,    26.8,    29.1,    25.3,     6.8,    35.2
Jurong Island,2022,12,20,    10.2,     3.6,     6.6,     8.8,    27.1,    32.5,    24.6,     7.0,    32.0
Jurong Island,2022,12,21,     0.0,     0.0,     0.0,     0.0,    27.7,    31.9,    25.0,     8.8,    32.8
Jurong Island,2022,12,22,     7.4,     6.6,     6.6,     7.0,    26.4,    29.0,    24.5,     9.9,    34.6
Jurong Island,2022,12,23,    20.6,    15.4,    16.6,    17.2,    25.7,    30.7,    22.9,     7.2,    43.2
Jurong Island,2022,12,24,     0.0,     0.0,     0.0,     0.0,    27.5,    31.2,    25.2,     8.5,    41.5
Jurong Island,2022,12,25,     0.0,     0.0,     0.0,     0.0,    27.8,    32.6,    24.9,     8.3,    36.7
Jurong Island,2022,12,26,     0.0,     0.0,     0.0,     0.0,    27.9,    31.3,    25.8,     9.7,    39.3
Jurong Island,2022,12,27,     3.2,     1.2,     2.0,     2.6,    27.0,    31.9,    25.2,     8.6,    34.6
Jurong Island,2022,12,28,     0.8,     0.6,     0.6,     0.6,    27.2,    30.2,    25.1,     8.3,    37.4
Jurong Island,2022,12,29,     0.0,     0.0,     0.0,     0.0,    27.6,    31.4,    26.1,     7.5,    32.4
Jurong Island,2022,12,30,     3.4,     3.4,     3.4,     3.4,    27.9,    32.7,    25.9,     9.0,    31.7
Jurong Island,2022,12,31,    29.0,    10.8,    16.2,    19.6,    27.1,    32.2,    23.3,    10.7,    44.3
