Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,8,1,     0.0,     0.0,     0.0,     0.0,    28.7,    30.9,    27.6,     9.9,    27.8
Jurong Island,2022,8,2,    43.4,    23.4,    31.0,    36.6,    26.8,    30.8,    22.9,     9.0,    46.5
Jurong Island,2022,8,3,     4.4,     2.6,     3.0,     3.2,    26.9,    29.6,    23.8,     6.7,    43.2
Jurong Island,2022,8,4,     0.0,     0.0,     0.0,     0.0,    27.3,    29.0,    25.3,     6.3,    26.3
Jurong Island,2022,8,5,     0.0,     0.0,     0.0,     0.0,    27.9,    29.3,    26.9,     6.9,    22.0
Jurong Island,2022,8,6,     0.0,     0.0,     0.0,     0.0,    28.9,    31.2,    26.3,     7.4,    28.5
Jurong Island,2022,8,7,    19.8,    13.6,    19.2,    19.6,    28.1,    30.2,    23.6,     8.7,    36.3
Jurong Island,2022,8,8,     0.0,     0.0,     0.0,     0.0,    29.3,    31.9,    27.8,    10.5,    33.9
Jurong Island,2022,8,9,     0.0,     0.0,     0.0,     0.0,    29.2,    32.4,    27.3,    10.2,    27.8
Jurong Island,2022,8,10,     0.0,     0.0,     0.0,     0.0,    29.4,    31.7,    27.5,    10.9,    39.6
Jurong Island,2022,8,11,     0.0,     0.0,     0.0,     0.0,    29.6,    32.2,    27.6,    10.4,    32.0
Jurong Island,2022,8,12,     0.0,     0.0,     0.0,     0.0,    29.4,    32.2,    28.0,    12.5,    37.4
Jurong Island,2022,8,13,     9.8,     7.0,     9.2,     9.6,    27.8,    29.9,    24.0,     8.9,    38.2
Jurong Island,2022,8,14,     0.0,     0.0,     0.0,     0.0,    28.6,    32.0,    26.4,     7.4,    29.8
Jurong Island,2022,8,15,     0.0,     0.0,     0.0,     0.0,    28.9,    32.1,    27.2,     7.7,    30.6
Jurong Island,2022,8,16,     1.2,     1.0,     1.0,     1.0,    28.1,    31.0,    24.1,     7.3,    26.7
Jurong Island,2022,8,17,     0.0,     0.0,     0.0,     0.0,    29.2,    32.5,    27.3,    10.2,    47.8
Jurong Island,2022,8,18,    19.2,    15.4,    15.8,    15.8,    28.1,    31.6,    22.3,    10.7,    59.8
Jurong Island,2022,8,19,     0.0,     0.0,     0.0,     0.0,    28.7,    30.7,    27.5,     8.8,    32.8
Jurong Island,2022,8,20,     0.0,     0.0,     0.0,     0.0,    28.5,    30.4,    27.3,     8.5,    35.0
Jurong Island,2022,8,21,    43.4,    29.0,    40.0,    43.0,    26.8,    29.0,    23.1,     7.4,    45.0
Jurong Island,2022,8,22,     0.6,     0.6,     0.6,     0.6,    28.3,    31.1,    25.9,     9.5,    36.7
Jurong Island,2022,8,23,    16.0,     7.4,    13.4,    15.2,    27.0,    28.5,    24.4,     6.3,    32.4
Jurong Island,2022,8,24,     1.2,     0.8,     1.0,     1.2,    27.8,    31.3,    25.1,     7.1,    48.2
Jurong Island,2022,8,25,     0.0,     0.0,     0.0,     0.0,    28.1,    29.8,    27.3,    10.0,    38.5
Jurong Island,2022,8,26,     7.8,     5.0,     5.2,     6.8,    26.6,    28.5,    24.3,     7.1,    47.6
Jurong Island,2022,8,27,    47.2,    20.4,    28.4,    42.2,    26.7,    30.6,    24.1,     6.7,    29.1
Jurong Island,2022,8,28,     1.4,     0.6,     0.8,     1.6,    27.2,    30.7,    24.8,     6.2,    25.6
Jurong Island,2022,8,29,    13.8,     7.2,    10.4,    12.8,    27.1,    29.9,    23.6,     6.1,    23.7
Jurong Island,2022,8,30,     3.8,     3.8,     3.8,     3.8,    27.3,    29.2,    25.0,     8.6,    31.7
Jurong Island,2022,8,31,     0.0,     0.0,     0.0,     0.0,    28.7,    32.0,    26.4,     8.2,    25.9
