Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,7,1,     0.0,     0.0,     0.0,     0.0,    28.9,    31.5,    27.3,     8.8,    31.3
Jurong Island,2022,7,2,     0.0,     0.0,     0.0,     0.0,    29.1,    32.0,    27.2,     8.2,    28.2
Jurong Island,2022,7,3,     0.0,     0.0,     0.0,     0.0,    29.1,    31.8,    27.5,     7.9,    25.6
Jurong Island,2022,7,4,     0.0,     0.0,     0.0,     0.0,    29.5,    32.7,    27.3,     9.2,    28.2
Jurong Island,2022,7,5,     3.4,     1.8,     3.0,     3.2,    27.5,    30.5,    24.1,     9.2,    36.7
Jurong Island,2022,7,6,     0.0,     0.0,     0.0,     0.0,    28.4,    30.2,    26.7,     7.1,    19.8
Jurong Island,2022,7,7,     0.0,     0.0,     0.0,     0.0,    29.4,    31.8,    27.7,     8.1,    27.0
Jurong Island,2022,7,8,     2.8,     1.8,     1.8,     2.8,    28.2,    30.9,    24.2,     7.6,    40.7
Jurong Island,2022,7,9,     0.0,     0.0,     0.0,     0.0,    29.4,    32.1,    27.7,     7.7,    28.2
Jurong Island,2022,7,10,     1.2,     1.2,     1.2,     1.2,    27.6,    29.1,    23.7,     7.9,    44.6
Jurong Island,2022,7,11,     0.0,     0.0,     0.0,     0.0,    28.5,    31.4,    26.6,     7.2,    27.8
Jurong Island,2022,7,12,     0.0,     0.0,     0.0,     0.0,    28.6,    30.7,    27.5,     8.0,    26.7
Jurong Island,2022,7,13,     0.0,     0.0,     0.0,     0.0,    28.7,    31.6,    27.6,     6.5,    23.3
Jurong Island,2022,7,14,     0.2,     0.2,     0.2,     0.2,    29.1,    32.4,    26.9,     8.4,    30.6
Jurong Island,2022,7,15,     0.0,     0.0,     0.0,     0.0,    28.9,    31.2,    27.6,     9.3,    29.1
Jurong Island,2022,7,16,     0.0,     0.0,     0.0,     0.0,    29.3,    31.9,    27.7,     9.6,    35.6
Jurong Island,2022,7,17,     0.0,     0.0,     0.0,     0.0,    30.1,    33.3,    28.4,    13.0,    31.7
Jurong Island,2022,7,18,     0.0,     0.0,     0.0,     0.0,    29.8,    33.3,    28.2,    11.6,    33.9
Jurong Island,2022,7,19,     0.0,     0.0,     0.0,     0.0,    30.0,    33.1,    28.3,    13.6,    41.1
Jurong Island,2022,7,20,    13.8,     7.2,     7.2,    10.2,    27.1,    29.3,    22.5,     7.2,    47.8
Jurong Island,2022,7,21,     0.0,     0.0,     0.0,     0.0,    29.1,    32.2,    27.4,     9.4,    36.3
Jurong Island,2022,7,22,    43.4,    30.4,    41.0,    41.2,    28.0,    30.5,    23.5,     8.3,    32.4
Jurong Island,2022,7,23,     0.8,     0.8,     0.8,     0.8,    28.0,    30.6,    26.6,     6.5,    26.7
Jurong Island,2022,7,24,    37.0,    29.6,    30.6,    30.6,    27.7,    31.6,    23.7,     7.0,    32.4
Jurong Island,2022,7,25,     0.0,     0.0,     0.0,     0.0,    27.9,    31.4,    25.1,     6.9,    40.4
Jurong Island,2022,7,26,    13.0,     4.0,     6.2,     9.0,    26.8,    29.3,    24.2,     7.8,    27.8
Jurong Island,2022,7,27,     0.0,     0.0,     0.0,     0.0,    29.2,    32.1,    27.1,    11.1,    39.6
Jurong Island,2022,7,28,     0.0,     0.0,     0.0,     0.0,    29.3,    32.0,    28.2,    11.0,    36.3
Jurong Island,2022,7,29,    13.6,     8.6,     8.8,    13.2,    28.0,    31.6,    23.8,     9.6,    50.0
Jurong Island,2022,7,30,     0.0,     0.0,     0.0,     0.0,    28.4,    31.3,    26.0,     8.6,    28.2
Jurong Island,2022,7,31,     0.0,     0.0,     0.0,     0.0,    29.2,    32.0,    27.7,    10.4,    35.0
