Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,4,1,     0.0,     0.0,     0.0,     0.0,    29.9,    33.7,    27.2,    10.3,    35.0
Jurong Island,2022,4,2,     0.0,     0.0,     0.0,     0.0,    29.3,    34.6,    27.1,     9.0,    29.4
Jurong Island,2022,4,3,     0.0,     0.0,     0.0,     0.0,    28.2,    30.6,    26.0,     7.5,    31.3
Jurong Island,2022,4,4,     0.0,     0.0,     0.0,     0.0,    28.6,    33.0,    24.8,     8.6,    28.9
Jurong Island,2022,4,5,    12.4,     8.0,    11.8,    11.8,    28.6,    31.8,    26.2,     9.4,    33.9
Jurong Island,2022,4,6,     0.0,     0.0,     0.0,     0.0,    28.8,    32.4,    26.6,     9.4,    32.4
Jurong Island,2022,4,7,     6.4,     2.6,     3.4,     5.6,    26.8,    28.0,    24.0,     7.6,    36.3
Jurong Island,2022,4,8,     0.0,     0.0,     0.0,     0.0,    28.8,    33.5,    25.5,     9.2,    29.1
Jurong Island,2022,4,9,     9.2,     7.2,     7.8,     9.2,    27.3,    30.0,    22.5,     7.6,    48.5
Jurong Island,2022,4,10,     0.0,     0.0,     0.0,     0.0,    28.5,    31.4,    26.7,     9.0,    34.6
Jurong Island,2022,4,11,     0.0,     0.0,     0.0,     0.0,    27.9,    30.6,    26.2,     7.9,    32.8
Jurong Island,2022,4,12,     0.0,     0.0,     0.0,     0.0,    29.2,    32.5,    26.2,     7.8,    25.6
Jurong Island,2022,4,13,     5.8,     5.4,     5.8,     5.8,    28.2,    30.7,    23.8,     7.6,    26.7
Jurong Island,2022,4,14,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    24.5,     7.9,    31.3
Jurong Island,2022,4,15,     8.2,     5.2,     6.8,     7.2,    28.2,    30.5,    24.4,     8.6,    39.3
Jurong Island,2022,4,16,    17.8,    14.8,    17.4,    17.6,    28.8,    32.0,    23.0,     8.2,    41.9
Jurong Island,2022,4,17,     0.6,     0.6,     0.6,     0.6,    29.1,    32.8,    26.4,    10.2,    34.6
Jurong Island,2022,4,18,    71.2,    26.2,    37.0,    41.8,    26.8,    34.0,    22.8,    10.2,    53.3
Jurong Island,2022,4,19,     2.2,     1.8,     2.0,     2.0,    27.6,    30.7,    25.6,     7.3,    31.7
Jurong Island,2022,4,20,-,-,-,-,-,-,-,-,-
Jurong Island,2022,4,21,-,-,-,-,-,-,-,-,-
Jurong Island,2022,4,22,     0.0,-,-,-,-,-,-,-,-
Jurong Island,2022,4,23,    21.6,    19.4,    21.6,    21.6,    28.3,    32.9,    23.6,     8.1,    51.5
Jurong Island,2022,4,24,     0.6,     0.6,     0.6,     0.6,    28.9,    30.9,    27.0,     8.4,    32.4
Jurong Island,2022,4,25,     0.0,     0.0,     0.0,     0.0,    29.1,    32.1,    27.5,     8.5,    30.2
Jurong Island,2022,4,26,     0.0,     0.0,     0.0,     0.0,    29.1,    32.3,    26.6,     7.3,    27.8
Jurong Island,2022,4,27,     0.0,     0.0,     0.0,     0.0,    29.0,    32.4,    27.7,     8.9,    34.3
Jurong Island,2022,4,28,     5.6,     3.4,     3.4,     3.4,    28.6,    32.7,    25.5,     7.7,    35.2
Jurong Island,2022,4,29,     0.0,     0.0,     0.0,     0.0,    29.7,    33.9,    27.0,     9.2,    27.4
Jurong Island,2022,4,30,     0.0,     0.0,     0.0,     0.0,    29.0,    32.9,    25.8,     8.5,    42.0
