Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,10,1,    19.2,    11.0,    17.2,    19.0,    27.4,    31.3,    24.6,     6.4,    27.0
Jurong Island,2022,10,2,    65.6,    25.8,    40.6,    48.8,    27.2,    33.0,    23.3,     7.9,    27.8
Jurong Island,2022,10,3,    14.2,    13.2,    14.2,    14.2,    27.5,    31.7,    24.0,     5.9,    42.0
Jurong Island,2022,10,4,     6.0,     2.8,     4.2,     5.6,    27.2,    30.5,    24.3,     6.5,    28.9
Jurong Island,2022,10,5,   124.6,    39.4,    65.2,   104.2,    26.7,    29.0,    23.1,     6.0,    32.0
Jurong Island,2022,10,6,    37.8,    19.4,    25.0,    34.6,    26.4,    29.4,    23.7,     6.1,    30.6
Jurong Island,2022,10,7,     9.0,     1.8,     2.2,     4.2,    26.0,    28.4,    24.3,     6.7,    35.6
Jurong Island,2022,10,8,     0.0,     0.0,     0.0,     0.0,    27.4,    31.3,    24.5,     6.2,    20.6
Jurong Island,2022,10,9,     8.8,     7.6,     8.4,     8.8,    28.0,    30.8,    23.5,     6.6,    23.7
Jurong Island,2022,10,10,     0.0,     0.0,     0.0,     0.0,    27.2,    30.0,    24.0,     9.1,    58.7
Jurong Island,2022,10,11,     0.0,     0.0,     0.0,     0.0,    28.7,    32.2,    25.7,     6.1,    25.9
Jurong Island,2022,10,12,    72.0,    21.2,    30.6,    53.2,-,-,-,-,-
Jurong Island,2022,10,13,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    26.4,     7.6,    25.2
Jurong Island,2022,10,14,     7.2,     7.0,     7.2,     7.2,    28.2,    31.0,    23.9,     8.5,    29.4
Jurong Island,2022,10,15,     3.2,     3.2,     3.2,     3.2,    29.0,    32.4,    26.5,     9.0,    29.4
Jurong Island,2022,10,16,    52.2,    27.6,    37.0,    38.8,    27.4,    31.1,    23.3,     7.5,    38.5
Jurong Island,2022,10,17,     9.4,     2.4,     4.0,     5.6,    27.7,    31.2,    24.0,     6.5,    46.5
Jurong Island,2022,10,18,     0.4,     0.4,     0.4,     0.4,    28.4,    30.8,    24.2,     6.0,    28.5
Jurong Island,2022,10,19,     0.0,     0.0,     0.0,     0.0,    28.8,    32.3,    27.5,     6.8,    20.6
Jurong Island,2022,10,20,     0.0,     0.0,     0.0,     0.0,    29.7,    33.4,    27.5,     7.7,    24.1
Jurong Island,2022,10,21,     7.2,     2.0,     3.4,     6.0,    27.1,    29.2,    24.7,     6.1,    32.8
Jurong Island,2022,10,22,     1.4,     0.8,     1.2,     1.4,    27.4,    31.0,    24.9,     7.8,    29.4
Jurong Island,2022,10,23,     0.0,     0.0,     0.0,     0.2,    27.4,    29.8,    24.8,     8.8,    29.8
Jurong Island,2022,10,24,     0.2,     0.2,     0.2,     0.2,    28.2,    31.2,    26.3,     7.8,    30.9
Jurong Island,2022,10,25,    14.0,     5.8,     8.2,    11.8,    27.3,    30.9,    23.6,     7.3,    41.5
Jurong Island,2022,10,26,    27.0,     9.4,     9.8,    13.8,    26.3,    29.2,    23.3,     7.3,    37.8
Jurong Island,2022,10,27,     2.0,     1.6,     1.6,     1.8,    27.9,    31.6,    24.6,    10.4,    38.5
Jurong Island,2022,10,28,     2.4,     1.4,     2.2,     2.2,    28.3,    32.5,    25.2,     8.7,    26.7
Jurong Island,2022,10,29,     0.6,     0.6,     0.6,     0.6,    28.1,    31.0,    25.3,     7.0,    25.6
Jurong Island,2022,10,30,    30.0,    23.2,    26.2,    28.8,    28.3,    32.2,    23.2,     9.2,    52.6
Jurong Island,2022,10,31,     1.4,     1.0,     2.2,    28.0,    27.8,    31.2,    23.9,     8.0,    26.7
