Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2022,6,1,     1.0,     0.8,     1.0,     1.0,    29.6,    31.9,    26.0,    10.1,    31.3
Jurong Island,2022,6,2,     7.4,     6.6,     7.4,     7.4,    27.9,    30.0,    24.4,     8.1,    33.2
Jurong Island,2022,6,3,     5.2,     5.0,     5.0,     5.0,    28.4,    30.6,    25.5,     8.0,    31.3
Jurong Island,2022,6,4,     3.2,     1.4,     2.6,     3.2,    28.6,    32.2,    24.9,     8.1,    27.0
Jurong Island,2022,6,5,     0.8,     0.8,     0.8,     0.8,    28.5,    31.7,    26.2,     6.9,    24.1
Jurong Island,2022,6,6,     9.6,     7.6,     9.0,     9.6,    28.3,    30.8,    23.3,     7.7,    31.3
Jurong Island,2022,6,7,    69.4,    33.0,    44.0,    64.0,    27.4,    29.8,    23.6,     7.0,    33.9
Jurong Island,2022,6,8,    15.8,    12.2,    15.0,    15.8,    28.7,    32.9,    24.9,     8.7,    35.0
Jurong Island,2022,6,9,     8.0,     6.2,     7.6,    13.8,    27.7,    30.5,    25.0,     6.6,    24.8
Jurong Island,2022,6,10,     0.0,     0.0,     0.0,     0.0,    29.3,    32.4,    26.5,     8.0,    30.2
Jurong Island,2022,6,11,     5.4,     1.8,     3.2,     4.8,    27.8,    31.3,    24.5,     8.7,    29.8
Jurong Island,2022,6,12,    15.4,    12.4,    15.0,    15.0,    27.5,    29.9,    23.0,     8.3,    44.6
Jurong Island,2022,6,13,    16.6,     6.6,    11.0,    16.0,    28.2,    32.0,    23.3,     7.7,    28.9
Jurong Island,2022,6,14,     1.0,     1.0,     1.0,     1.0,    28.2,    32.0,    25.0,     8.1,    42.4
Jurong Island,2022,6,15,     0.0,     0.0,     0.0,     0.0,    28.6,    30.9,    26.9,     7.9,    34.3
Jurong Island,2022,6,16,    38.8,    25.2,    37.6,    38.6,    26.8,    29.4,    22.5,-,    47.6
Jurong Island,2022,6,17,     0.0,     0.0,     0.2,     0.2,    28.1,    30.1,    26.3,     8.9,    30.6
Jurong Island,2022,6,18,    26.0,    24.4,    25.8,    25.8,    28.0,    31.2,    22.9,     7.1,    21.3
Jurong Island,2022,6,19,     0.0,     0.0,     0.0,     0.0,    28.8,    32.8,    25.9,     7.3,    23.3
Jurong Island,2022,6,20,    15.0,     5.0,     8.6,    11.2,    26.5,    28.7,    24.0,     7.6,    46.9
Jurong Island,2022,6,21,     5.8,     4.0,     5.0,     5.6,    27.4,    29.0,    24.3,     7.2,    35.9
Jurong Island,2022,6,22,     0.0,     0.0,     0.0,     0.0,    28.0,    30.6,    26.5,     8.1,    33.5
Jurong Island,2022,6,23,     0.8,     0.4,     0.4,     0.4,    27.5,    30.0,    25.0,     7.9,    32.8
Jurong Island,2022,6,24,     0.4,     0.4,     0.4,     0.4,    27.9,    31.1,    25.3,     7.4,    23.7
Jurong Island,2022,6,25,    32.4,    10.0,    12.6,    15.4,    26.4,    28.1,    22.7,     7.4,    47.6
Jurong Island,2022,6,26,     4.4,     4.4,     4.4,     4.4,    28.4,    31.7,    25.0,     8.9,    30.6
Jurong Island,2022,6,27,     0.0,     0.0,     0.0,     0.0,    29.0,    31.9,    27.7,     9.2,    29.1
Jurong Island,2022,6,28,     4.6,     2.4,     2.8,     3.4,    27.7,    31.6,    24.2,     7.3,    36.7
Jurong Island,2022,6,29,     0.0,     0.0,     0.0,     0.0,    28.6,    31.8,    26.4,     7.9,    23.7
Jurong Island,2022,6,30,    14.2,     8.0,    10.4,    13.2,    27.3,    29.4,    23.5,     8.7,    46.9
