Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2024,6,1,    23.0,    14.2,    14.6,    14.6,    27.1,    29.4,    24.2,     6.7,    32.8
Jurong Island,2024,6,2,     6.8,     4.8,     5.2,     6.4,    27.7,    30.7,    25.9,     5.6,    20.2
Jurong Island,2024,6,3,     0.2,     0.2,     0.2,     0.2,    28.8,    32.7,    26.2,     4.5,    25.9
Jurong Island,2024,6,4,     0.6,     0.6,     0.6,     0.6,    28.9,    32.3,    25.7,     5.5,    32.0
Jurong Island,2024,6,5,    31.6,    29.4,    31.6,    31.6,    29.3,    32.5,    21.9,     8.0,    25.6
Jurong Island,2024,6,6,     0.0,     0.0,     0.0,     0.0,    29.5,    32.6,    27.9,     7.9,    32.8
Jurong Island,2024,6,7,     0.0,     0.0,     0.0,     0.0,    29.0,    31.8,    27.3,     4.9,    17.2
Jurong Island,2024,6,8,     9.6,     9.6,     9.6,     9.6,    29.4,    32.0,    24.5,     5.7,    34.6
Jurong Island,2024,6,9,     0.2,     0.2,     0.2,     0.2,    29.3,    31.8,    27.0,     6.7,    34.6
Jurong Island,2024,6,10,     0.0,     0.0,     0.0,     0.0,    29.4,    32.1,    27.7,     7.3,    24.4
Jurong Island,2024,6,11,     0.0,     0.0,     0.0,     0.0,    30.0,    33.6,    27.9,     6.1,    23.3
Jurong Island,2024,6,12,     0.2,     0.2,     0.2,     0.2,    29.3,    31.0,    28.2,     5.6,    25.6
Jurong Island,2024,6,13,     7.2,     6.6,     7.0,     7.0,    29.9,    33.3,    26.5,     5.9,    24.4
Jurong Island,2024,6,14,     0.0,     0.0,     0.0,     0.2,    29.6,    32.3,    28.1,     6.3,    22.6
Jurong Island,2024,6,15,     1.8,     1.6,     1.6,     1.8,    29.5,    32.2,    27.3,     5.5,    22.6
Jurong Island,2024,6,16,     6.2,     5.4,     5.4,     5.8,    28.5,    32.0,    24.2,     6.2,    44.3
Jurong Island,2024,6,17,     6.0,     3.6,     3.6,     3.8,    28.7,    33.1,    25.1,     7.2,    49.3
Jurong Island,2024,6,18,     0.0,     0.0,     0.0,     0.0,    29.2,    31.7,    27.1,     5.8,    28.5
Jurong Island,2024,6,19,     0.2,     0.2,     0.2,     0.2,    28.9,    30.1,    26.8,     7.5,    30.9
Jurong Island,2024,6,20,     0.2,     0.2,     0.2,     0.2,    29.3,    32.3,    26.6,     6.7,    35.0
Jurong Island,2024,6,21,    11.4,     2.8,     3.8,     7.0,    27.7,    29.7,    23.5,     9.5,    60.6
Jurong Island,2024,6,22,    19.4,     7.0,    12.4,    14.4,    26.5,    29.0,    23.6,    10.7,    55.4
Jurong Island,2024,6,23,     0.0,     0.0,     0.0,     0.0,    28.8,    31.5,    26.9,     7.8,    25.9
Jurong Island,2024,6,24,     0.0,     0.0,     0.0,     0.0,    29.7,    32.5,    28.3,     9.1,    26.3
Jurong Island,2024,6,25,     0.0,     0.0,     0.0,     0.0,    29.7,    32.3,    28.3,    10.2,    30.6
Jurong Island,2024,6,26,     7.4,     7.0,     7.4,     7.4,    29.5,    33.1,    25.4,    10.8,    38.2
Jurong Island,2024,6,27,     0.0,     0.0,     0.0,     0.0,    29.0,    31.2,    26.8,     7.1,    28.9
Jurong Island,2024,6,28,    63.0,    35.8,    42.8,    43.0,    28.5,    30.9,    24.5,     4.8,    37.8
Jurong Island,2024,6,29,     0.2,     0.2,     1.4,    20.0,    28.3,    31.3,    26.3,     5.8,    28.2
Jurong Island,2024,6,30,    29.0,    13.0,    14.8,    17.4,    26.7,    28.9,    23.1,     5.9,    41.9
