Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2024,7,1,     5.4,     4.8,     5.4,     5.4,    28.0,    32.0,    25.9,     4.5,    21.3
Jurong Island,2024,7,2,     0.8,     0.2,     0.4,     0.8,    28.9,    32.1,    27.1,     6.4,    21.7
Jurong Island,2024,7,3,     3.6,     3.6,     3.6,     3.6,    29.3,    31.7,    26.9,     8.7,    46.5
Jurong Island,2024,7,4,     0.0,     0.0,     0.0,     0.0,    29.6,    32.6,    27.4,     9.4,    40.7
Jurong Island,2024,7,5,    35.8,    23.6,    34.8,    35.8,    28.6,    31.8,    24.1,     4.4,    33.2
Jurong Island,2024,7,6,     0.0,     0.0,     0.0,     0.0,    28.5,    31.6,    27.0,     5.7,    21.7
Jurong Island,2024,7,7,    10.6,     7.2,     9.8,    10.4,    28.0,    30.8,    25.2,     6.3,    25.9
Jurong Island,2024,7,8,    20.8,    13.0,    13.4,    14.6,    26.6,    28.2,    24.2,     6.0,    29.1
Jurong Island,2024,7,9,     3.6,     2.8,     3.2,     3.4,    27.9,    29.6,    26.4,     7.1,    30.2
Jurong Island,2024,7,10,     1.8,     1.8,     1.8,     1.8,    28.3,    30.8,    26.9,     6.5,    24.1
Jurong Island,2024,7,11,     0.0,     0.0,     0.0,     0.0,    29.1,    32.0,    27.3,    10.1,    34.3
Jurong Island,2024,7,12,     0.6,     0.2,     0.4,     0.4,    28.0,    31.3,    25.7,     7.2,    29.4
Jurong Island,2024,7,13,     0.0,     0.0,     0.0,     0.0,    29.2,    31.9,    26.5,     9.3,    30.2
Jurong Island,2024,7,14,     1.2,     1.2,     1.2,     1.2,    28.9,    31.4,    25.7,     9.4,    39.6
Jurong Island,2024,7,15,     0.0,     0.0,     0.0,     0.0,    29.3,    31.8,    27.7,    10.1,    34.6
Jurong Island,2024,7,16,     0.0,     0.0,     0.0,     0.0,    29.2,    31.5,    27.9,    10.4,    34.6
Jurong Island,2024,7,17,     0.0,     0.0,     0.0,     0.0,    29.2,    31.3,    27.7,     9.2,    30.2
Jurong Island,2024,7,18,     0.0,     0.0,     0.0,     0.0,    29.6,    32.6,    27.9,    10.7,    38.2
Jurong Island,2024,7,19,     0.0,     0.0,     0.0,     0.0,    29.7,    32.3,    28.2,    12.0,    32.8
Jurong Island,2024,7,20,     0.0,     0.0,     0.0,     0.0,    29.8,    32.3,    28.3,    11.6,    35.9
Jurong Island,2024,7,21,     0.0,     0.0,     0.0,     0.0,    29.7,    32.1,    28.3,    11.1,    38.2
Jurong Island,2024,7,22,     0.0,     0.0,     0.0,     0.0,    30.0,    32.9,    28.5,    11.3,    36.3
Jurong Island,2024,7,23,     0.0,     0.0,     0.0,     0.0,    29.9,    33.0,    28.2,     9.9,    30.6
Jurong Island,2024,7,24,     0.0,     0.0,     0.0,     0.0,    29.8,    32.5,    28.1,    10.0,    33.5
Jurong Island,2024,7,25,     0.0,     0.0,     0.0,     0.0,    29.9,    32.5,    28.2,    12.5,    38.9
Jurong Island,2024,7,26,     0.0,     0.0,     0.0,     0.0,    29.9,    32.8,    28.3,    13.2,    34.3
Jurong Island,2024,7,27,     0.0,     0.0,     0.0,     0.0,    30.0,    33.2,    28.2,    12.9,    36.7
Jurong Island,2024,7,28,     0.0,     0.0,     0.0,     0.0,    30.1,    32.8,    28.3,    14.0,    35.0
Jurong Island,2024,7,29,     0.0,     0.0,     0.0,     0.0,    29.9,    33.4,    28.4,    12.8,    32.8
Jurong Island,2024,7,30,     0.0,     0.0,     0.0,     0.0,    30.1,    34.0,    28.2,    12.9,    35.0
Jurong Island,2024,7,31,     5.0,     2.6,     2.6,     4.8,    28.6,    33.1,    25.4,     9.9,    38.9
