Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2024,10,1,     1.2,     0.6,     0.8,     0.8,    28.0,    31.2,    24.7,     6.1,    41.9
Jurong Island,2024,10,2,     0.0,     0.0,     0.0,     0.0,    29.3,    32.0,    27.6,     7.0,    24.8
Jurong Island,2024,10,3,    17.6,    14.8,    17.2,    17.4,    28.6,    32.5,    24.4,     6.3,    31.3
Jurong Island,2024,10,4,    25.0,    13.6,    13.8,    13.8,    27.7,    31.1,    24.5,     5.1,    33.5
Jurong Island,2024,10,5,     6.6,     5.6,     6.2,     6.6,    27.9,    30.7,    23.4,     5.1,    30.6
Jurong Island,2024,10,6,    30.0,    13.8,    17.4,    19.8,    27.5,    30.3,    23.8,     6.8,    47.2
Jurong Island,2024,10,7,     0.0,     0.0,     0.0,     0.0,    28.6,    31.8,    26.4,     6.4,    30.6
Jurong Island,2024,10,8,     0.0,     0.0,     0.0,     0.0,    28.6,    30.8,    27.5,     9.0,    33.9
Jurong Island,2024,10,9,     0.0,     0.0,     0.0,     0.0,    28.5,    31.0,    27.5,     7.4,    34.6
Jurong Island,2024,10,10,     0.0,     0.0,     0.0,     0.0,    28.8,    31.8,    27.1,     7.0,    29.4
Jurong Island,2024,10,11,     0.0,     0.0,     0.0,     0.0,    29.3,    32.9,    27.2,     6.4,    25.9
Jurong Island,2024,10,12,     2.2,     1.4,     1.6,     1.6,    27.5,    29.0,    26.3,     4.6,    23.0
Jurong Island,2024,10,13,     0.0,     0.0,     0.0,     0.0,    29.0,    33.0,    26.2,     6.3,    29.8
Jurong Island,2024,10,14,    25.0,     7.0,    10.8,    14.4,    26.4,    28.8,    22.7,     5.1,    30.6
Jurong Island,2024,10,15,    43.8,    27.4,    41.4,    42.8,    27.8,    31.2,    24.2,     7.4,    47.6
Jurong Island,2024,10,16,     0.2,     0.2,     0.2,     0.2,    28.6,    31.4,    27.2,     5.4,    25.9
Jurong Island,2024,10,17,     3.2,     3.2,     3.2,     3.2,    28.0,    29.5,    24.6,     4.3,    41.1
Jurong Island,2024,10,18,     0.0,     0.0,     0.0,     0.0,    28.3,    31.1,    25.8,     5.5,    25.6
Jurong Island,2024,10,19,     0.0,     0.0,     0.0,     0.0,    29.2,    33.5,    27.6,     7.8,    33.2
Jurong Island,2024,10,20,    12.6,     4.2,     5.8,     9.4,    28.0,    31.9,    23.2,     5.3,    59.4
Jurong Island,2024,10,21,     0.0,     0.0,     0.0,     0.0,    30.5,    34.1,    28.0,     5.8,    25.9
Jurong Island,2024,10,22,     0.0,     0.0,     0.0,     0.0,    30.3,    34.2,    28.3,     6.9,    22.6
Jurong Island,2024,10,23,     6.4,     6.4,     6.4,     6.4,    29.6,    33.0,    25.0,     6.6,    23.7
Jurong Island,2024,10,24,     0.0,     0.0,     0.0,     0.0,    29.7,    32.3,    27.9,     5.1,    26.7
Jurong Island,2024,10,25,     0.4,     0.4,     0.4,     0.4,    29.5,    32.5,    26.8,     6.8,    28.9
Jurong Island,2024,10,26,     0.0,     0.0,     0.0,     0.0,    30.2,    33.0,    28.1,     6.5,    30.2
Jurong Island,2024,10,27,     0.0,     0.0,     0.0,     0.0,    30.7,    33.7,    28.4,     6.5,    30.6
Jurong Island,2024,10,28,     0.0,     0.0,     0.0,     0.0,    30.1,    33.7,    28.6,     6.5,    33.2
Jurong Island,2024,10,29,     0.0,     0.0,     0.0,     0.0,    30.4,    34.0,    28.0,     6.6,    29.8
Jurong Island,2024,10,30,     0.0,     0.0,     0.0,     0.0,    30.5,    33.5,    28.3,     6.1,    27.4
Jurong Island,2024,10,31,     0.0,     0.0,     0.0,     0.0,    30.0,    32.5,    27.8,     6.7,    31.3
