Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2024,9,1,     0.0,     0.0,     0.0,     0.0,-,-,-,-,-
Jurong Island,2024,9,2,     0.0,     0.0,     0.0,     0.0,    29.9,    33.1,    28.3,    11.5,    31.7
Jurong Island,2024,9,3,-,-,-,-,    29.7,    32.4,    26.9,     9.2,    49.6
Jurong Island,2024,9,4,    13.0,-,-,-,    27.6,    30.4,    24.5,     9.3,    53.0
Jurong Island,2024,9,5,     0.0,     0.0,     0.0,     0.0,    29.1,    32.2,    27.0,     7.5,    28.9
Jurong Island,2024,9,6,     0.0,     0.0,     0.0,     0.0,    29.6,    32.7,    27.7,    10.7,    32.0
Jurong Island,2024,9,7,     0.0,     0.0,     0.0,     0.0,    30.0,    32.7,    28.3,    13.7,    39.6
Jurong Island,2024,9,8,     0.0,     0.0,     0.0,     0.0,    29.1,    31.3,    27.4,     7.8,    28.2
Jurong Island,2024,9,9,     2.0,     2.0,     2.0,     2.0,    28.2,    31.4,    25.3,     7.4,    29.4
Jurong Island,2024,9,10,     6.8,     1.6,     2.8,     5.0,    28.2,    30.9,    24.8,     6.7,    30.6
Jurong Island,2024,9,11,     0.0,     0.0,     0.0,     0.0,    29.4,    33.0,    27.9,     6.3,    34.3
Jurong Island,2024,9,12,     7.6,     7.4,     7.6,     7.6,    28.2,    30.8,    24.2,     9.5,    37.8
Jurong Island,2024,9,13,     0.0,     0.0,     0.0,     0.0,    29.3,    32.2,    27.4,     8.3,    27.0
Jurong Island,2024,9,14,    19.6,    15.0,    17.8,    18.6,    28.0,    31.3,    24.2,     9.0,    48.2
Jurong Island,2024,9,15,     3.6,     3.4,     3.4,     3.6,    27.9,    30.8,    25.0,     6.1,    35.9
Jurong Island,2024,9,16,     1.8,     1.8,     1.8,     1.8,    28.9,    32.0,    27.1,     8.1,    29.4
Jurong Island,2024,9,17,     4.8,     4.6,     4.6,     4.6,    29.5,    33.1,    23.7,    10.5,    58.0
Jurong Island,2024,9,18,     0.0,     0.0,     0.0,     0.0,    29.3,    33.4,    27.2,     9.6,    35.0
Jurong Island,2024,9,19,     0.0,     0.0,     0.0,     0.0,    29.5,    31.9,    28.3,     8.4,    30.2
Jurong Island,2024,9,20,    26.8,    23.0,    26.4,    26.8,    29.3,    31.9,    23.4,     9.2,    52.2
Jurong Island,2024,9,21,     4.4,     2.8,    23.6,    29.0,    28.1,    30.5,    24.0,     5.9,    36.3
Jurong Island,2024,9,22,     0.0,     0.0,     0.0,     0.0,    30.4,    34.4,    28.2,     7.5,    25.6
Jurong Island,2024,9,23,     0.0,     0.0,     0.0,     0.0,    29.7,    33.0,    28.4,     9.9,    34.3
Jurong Island,2024,9,24,     8.2,     4.0,     6.2,     8.0,    27.7,    31.3,    24.6,     4.2,    24.4
Jurong Island,2024,9,25,    16.8,     9.2,    11.0,    14.2,    27.2,    31.0,    24.9,     3.8,    23.7
Jurong Island,2024,9,26,     6.8,     3.0,     4.6,     5.6,    26.5,    28.2,    23.0,     7.0,    54.1
Jurong Island,2024,9,27,     0.0,     0.0,     0.0,     0.0,    28.8,    32.6,    25.8,     6.7,    25.2
Jurong Island,2024,9,28,     0.0,     0.0,     0.0,     0.0,    28.8,    32.6,    27.1,     9.4,    38.5
Jurong Island,2024,9,29,     0.0,     0.0,     0.0,     0.0,    29.1,    32.0,    27.3,     6.7,    30.9
Jurong Island,2024,9,30,     2.0,     1.8,     1.8,     1.8,    28.4,    31.1,    25.6,     6.7,    30.6
