Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Pulau Ubin,2025,1,1,     0.0,     0.0,     0.0,     0.0,    27.2,    32.0,    24.6,     4.8,    22.0
Pulau Ubin,2025,1,2,     0.0,     0.0,     0.0,     0.0,    27.8,    31.8,    25.1,     5.6,    21.7
Pulau Ubin,2025,1,3,     0.0,     0.0,     0.0,     0.0,    28.1,    32.3,    24.9,     6.2,    23.3
Pulau Ubin,2025,1,4,     0.4,     0.4,     0.4,     0.4,    27.8,    31.3,    25.5,     7.1,    29.1
Pulau Ubin,2025,1,5,     0.0,     0.0,     0.0,     0.0,    27.8,    32.0,    25.4,     7.9,    28.9
Pulau Ubin,2025,1,6,     0.0,     0.0,     0.0,     0.0,    28.0,    31.6,    26.0,     8.3,    28.2
Pulau Ubin,2025,1,7,     0.0,     0.0,     0.0,     0.0,    28.0,    32.5,    24.8,     7.3,    26.3
Pulau Ubin,2025,1,8,     0.0,     0.0,     0.0,     0.0,    28.2,    32.7,    25.4,     7.3,    24.8
Pulau Ubin,2025,1,9,     0.0,     0.0,     0.0,     0.0,    27.8,    31.8,    25.2,     8.1,    29.8
Pulau Ubin,2025,1,10,   141.8,    15.6,    25.4,    39.8,    24.4,    26.7,    22.9,     6.7,    30.9
Pulau Ubin,2025,1,11,    87.8,    17.8,    20.4,    29.4,    24.0,    25.2,    22.6,     7.2,    22.0
Pulau Ubin,2025,1,12,    55.4,    12.6,    14.8,    17.6,    25.3,    27.0,    24.2,     8.9,    34.6
Pulau Ubin,2025,1,13,    67.2,    21.0,    30.0,    46.4,    24.4,    26.4,    22.8,     4.9,    20.9
Pulau Ubin,2025,1,14,    11.8,     3.6,     6.0,     6.4,    25.6,    28.8,    24.0,     5.6,    24.4
Pulau Ubin,2025,1,15,    14.0,    13.6,    13.6,    13.6,    25.5,    29.2,    24.4,     2.8,    22.6
Pulau Ubin,2025,1,16,     1.4,     0.4,     0.6,     0.6,    26.8,    30.7,    24.5,     7.3,    34.6
Pulau Ubin,2025,1,17,     1.0,     0.8,     0.8,     0.8,    26.6,    30.2,    25.3,     9.0,    30.2
Pulau Ubin,2025,1,18,     2.6,     0.6,     1.0,     1.0,    26.5,    30.1,    24.9,     9.0,    33.2
Pulau Ubin,2025,1,19,    14.0,     7.6,     8.8,     9.2,    25.9,    28.6,    24.5,     6.4,    27.4
Pulau Ubin,2025,1,20,     0.2,     0.2,     0.2,     0.2,    26.5,    29.1,    24.8,     7.7,    29.1
Pulau Ubin,2025,1,21,     1.6,     0.8,     1.0,     1.0,    25.3,    26.8,    24.2,     6.6,    28.9
Pulau Ubin,2025,1,22,     0.2,     0.2,     0.2,     0.2,    26.0,    28.0,    24.4,     5.0,    22.0
Pulau Ubin,2025,1,23,     1.2,     0.2,     0.4,     0.6,    25.8,    27.9,    24.3,     3.9,    18.0
Pulau Ubin,2025,1,24,     6.6,     1.6,     1.8,     3.0,    25.4,    26.9,    24.7,     2.8,    13.7
Pulau Ubin,2025,1,25,     0.2,     0.2,     0.2,     0.2,    26.8,    31.3,    24.2,     3.9,    19.4
Pulau Ubin,2025,1,26,     0.0,     0.0,     0.0,     0.0,    27.0,    30.6,    24.4,     4.5,    22.0
Pulau Ubin,2025,1,27,    17.0,     3.8,     6.4,    10.0,    25.1,    29.4,    23.0,     5.4,    23.7
Pulau Ubin,2025,1,28,     0.2,     0.2,     0.2,     0.2,    26.4,    29.1,    24.0,     8.8,    31.3
Pulau Ubin,2025,1,29,     0.0,     0.0,     0.0,     0.0,    26.3,    28.9,    24.6,     9.3,    35.0
Pulau Ubin,2025,1,30,     0.0,     0.0,     0.0,     0.0,    26.5,    30.2,    23.9,     7.5,    27.0
Pulau Ubin,2025,1,31,     0.0,     0.0,     0.0,     0.0,    26.3,    30.5,    22.6,     8.4,    31.7
