Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2025,2,1,     0.0,     0.0,     0.0,     0.0,    27.5,    31.5,    25.4,     7.5,    25.9
Jurong Island,2025,2,2,     0.0,     0.0,     0.0,     0.0,    28.0,    33.1,    25.4,     6.6,    27.0
Jurong Island,2025,2,3,     0.0,     0.0,     0.0,     0.0,    28.4,    33.2,    25.9,     6.7,    28.9
Jurong Island,2025,2,4,     0.0,     0.0,     0.0,     0.0,    27.9,    34.3,    25.6,     6.1,    31.7
Jurong Island,2025,2,5,     1.6,     0.4,     0.6,     1.0,    25.7,    27.6,    24.0,     7.6,    31.7
Jurong Island,2025,2,6,     0.0,     0.0,     0.0,     0.0,    27.9,    33.0,    24.7,     6.3,    33.5
Jurong Island,2025,2,7,     4.4,     2.2,     3.8,     4.2,    27.6,    32.9,    24.7,     6.1,    35.9
Jurong Island,2025,2,8,     0.0,     0.2,     0.2,     0.2,    27.9,    33.5,    25.2,     6.7,    39.6
Jurong Island,2025,2,9,     0.0,     0.0,     0.0,     0.0,    27.7,    32.3,    25.4,     7.2,    39.6
Jurong Island,2025,2,10,     1.2,     1.0,     1.0,     1.0,    27.7,    32.6,    24.7,     6.3,    32.0
Jurong Island,2025,2,11,     0.0,     0.0,     0.0,     0.0,    28.0,    32.6,    25.4,     7.2,    30.9
Jurong Island,2025,2,12,     0.0,     0.0,     0.0,     0.0,    27.8,    31.8,    25.4,     9.1,    35.6
Jurong Island,2025,2,13,     0.0,     0.0,     0.0,     0.0,    28.2,    32.6,    25.8,     8.5,    30.9
Jurong Island,2025,2,14,     0.0,     0.0,     0.0,     0.0,    28.3,    33.2,    25.9,     8.2,    35.2
Jurong Island,2025,2,15,     1.6,     1.2,     1.2,     1.2,    27.6,    32.6,    26.0,     6.5,    28.5
Jurong Island,2025,2,16,     0.8,     0.8,     0.8,     0.8,    27.8,    33.1,    24.7,     6.5,    27.0
Jurong Island,2025,2,17,     9.0,     8.2,     9.0,     9.0,    28.0,    32.7,    25.6,     6.7,    30.9
Jurong Island,2025,2,18,     0.0,     0.0,     0.0,     0.0,    27.5,    30.1,    25.9,     6.5,    29.8
Jurong Island,2025,2,19,     0.0,     0.0,     0.0,     0.0,    27.9,    31.1,    25.5,     5.7,    29.1
Jurong Island,2025,2,20,     0.4,     0.4,     0.4,     0.4,    28.2,    33.6,    26.2,     6.0,    29.1
Jurong Island,2025,2,21,     2.2,     1.6,     1.6,     2.0,    28.0,    33.3,    25.8,     5.3,    27.4
Jurong Island,2025,2,22,     5.0,     1.8,     2.2,     3.6,    27.6,    33.4,    25.2,     6.1,    30.2
Jurong Island,2025,2,23,    24.2,    16.2,    23.6,    24.2,    27.0,    31.7,    23.4,     5.4,    36.3
Jurong Island,2025,2,24,     0.4,     0.4,     0.4,     0.4,    28.0,    30.9,    25.9,     7.1,    31.3
Jurong Island,2025,2,25,    26.4,    13.0,    21.6,    21.8,    26.8,    30.2,    24.8,     6.1,    34.6
Jurong Island,2025,2,26,     2.6,     1.2,     1.6,     1.6,    27.8,    30.9,    26.0,     7.5,    45.4
Jurong Island,2025,2,27,     0.0,     0.0,     0.0,     0.0,    28.6,    32.4,    26.4,     7.3,    34.6
Jurong Island,2025,2,28,     0.0,     0.0,     0.0,     0.0,    28.5,    31.7,    26.6,     5.7,    31.7
