Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2025,3,1,     0.0,     0.0,     0.0,     0.0,    28.4,    32.5,    26.5,     5.7,    28.9
Jurong Island,2025,3,2,    10.6,    10.2,    10.2,    10.6,    27.5,    31.6,    25.8,     6.4,    32.0
Jurong Island,2025,3,3,     0.0,     0.0,     0.0,     0.0,    28.2,    31.6,    25.7,     6.8,    28.9
Jurong Island,2025,3,4,     0.0,     0.0,     0.0,     0.0,    28.3,    33.4,    26.1,     6.4,    29.8
Jurong Island,2025,3,5,     5.6,     3.0,     3.0,     3.0,    27.5,    30.2,    25.8,     4.9,    21.7
Jurong Island,2025,3,6,     2.0,     1.0,     1.4,     1.8,    26.5,    27.4,    24.4,     6.1,    33.9
Jurong Island,2025,3,7,     0.0,     0.0,     0.0,     0.0,    28.6,    31.9,    25.9,     5.9,    30.6
Jurong Island,2025,3,8,     0.0,     0.0,     0.0,     0.0,    28.5,    32.7,    27.1,     6.8,    29.1
Jurong Island,2025,3,9,     6.2,     3.0,     3.2,     3.6,    26.5,    27.6,    24.1,     4.6,    31.3
Jurong Island,2025,3,10,     4.8,     4.2,     4.2,     4.8,    27.8,    32.1,    25.8,     5.1,    29.8
Jurong Island,2025,3,11,     3.4,     3.2,     3.2,     3.2,    28.7,    33.8,    25.4,     6.3,    28.9
Jurong Island,2025,3,12,     0.0,     0.0,     0.0,     0.0,    28.6,    32.4,    26.8,     6.4,    37.8
Jurong Island,2025,3,13,     0.2,     0.2,     0.2,     0.2,    28.3,    31.4,    26.7,     6.7,    29.4
Jurong Island,2025,3,14,    15.4,    12.8,    13.2,    15.4,    27.7,    32.0,    24.8,     5.7,    43.2
Jurong Island,2025,3,15,     9.8,     8.0,     8.0,     8.0,    27.5,    30.8,    25.7,     5.5,    32.8
Jurong Island,2025,3,16,     2.4,     2.4,     2.4,     2.4,    28.3,    32.1,    26.8,     5.2,    25.6
Jurong Island,2025,3,17,    26.8,    16.0,    20.4,    20.4,    27.6,    31.6,    23.4,     6.0,    40.7
Jurong Island,2025,3,18,     0.0,     0.0,     0.0,     0.0,    29.1,    33.3,    25.9,     7.0,    33.2
Jurong Island,2025,3,19,    91.6,    19.4,    31.2,    35.6,    25.3,    28.0,    23.0,     6.5,    24.8
Jurong Island,2025,3,20,   152.4,    11.0,    18.6,    29.0,    23.6,    24.8,    22.1,     6.9,    26.3
Jurong Island,2025,3,21,     2.2,     2.0,     2.0,     2.0,    26.9,    30.8,    23.8,     5.5,    42.4
Jurong Island,2025,3,22,     1.4,     0.8,     0.8,     0.8,    28.1,    31.8,    25.4,     6.1,    32.8
Jurong Island,2025,3,23,    18.2,     5.6,     6.2,     6.4,    26.6,    32.7,    23.5,     6.6,    38.9
Jurong Island,2025,3,24,     3.6,     0.6,     1.2,     6.4,    27.2,    31.1,    24.1,     5.6,    28.9
Jurong Island,2025,3,25,     0.0,     0.0,     0.0,     0.0,    28.1,    31.1,    26.2,     6.3,    25.9
Jurong Island,2025,3,26,     0.0,     0.0,     0.0,     0.0,    28.8,    33.2,    26.3,     6.9,    25.6
Jurong Island,2025,3,27,     0.0,     0.0,     0.0,     0.0,    28.9,    32.0,    26.6,     5.6,    25.9
Jurong Island,2025,3,28,     1.4,     0.8,     1.2,     1.4,    28.8,    32.0,    24.9,     7.4,    35.9
Jurong Island,2025,3,29,     0.0,     0.0,     0.0,     0.0,    29.2,    32.5,    27.2,     5.8,    27.4
Jurong Island,2025,3,30,     0.2,     0.2,     0.2,     0.2,    28.4,    32.2,    26.6,     5.2,    23.7
Jurong Island,2025,3,31,    16.0,     7.4,    10.6,    15.6,    27.2,    30.1,    22.7,     5.6,    43.2
