Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,3,1,    47.0,     5.6,     9.6,    30.0,    23.9,    26.1,    22.0,     8.4,    31.7
Jurong Island,2023,3,2,    66.6,    34.2,    51.2,    57.4,    25.0,    30.9,    22.2,     6.2,    30.2
Jurong Island,2023,3,3,    22.4,     4.6,     8.4,    10.8,    24.8,    25.8,    23.6,     5.7,    21.7
Jurong Island,2023,3,4,     9.2,     2.6,     4.6,     7.4,    24.5,    25.5,    22.6,     8.4,    31.3
Jurong Island,2023,3,5,     2.6,     1.6,     1.6,     1.6,    26.0,    30.5,    24.3,-,    33.2
Jurong Island,2023,3,6,     0.0,     0.0,     0.0,     0.0,    26.7,    31.9,    24.1,     8.1,    35.9
Jurong Island,2023,3,7,     0.0,     0.0,     0.0,     0.0,    26.9,    29.9,    24.6,     7.8,    36.3
Jurong Island,2023,3,8,    24.4,    13.2,    19.6,    24.0,    26.6,    31.7,    23.9,     7.5,    34.6
Jurong Island,2023,3,9,     0.0,     0.0,     0.0,     0.0,    27.8,    32.8,    25.2,     8.6,    37.4
Jurong Island,2023,3,10,     0.0,     0.0,     0.0,     0.0,    27.5,    31.2,    25.9,     8.0,    31.7
Jurong Island,2023,3,11,     0.2,     0.2,     0.2,     0.2,    27.9,    32.3,    25.9,-,    33.2
Jurong Island,2023,3,12,     2.8,     2.8,     2.8,     2.8,    27.4,    30.7,    25.5,     9.4,    35.0
Jurong Island,2023,3,13,     0.0,     0.0,     0.0,     0.0,    27.9,    31.5,    25.7,     9.6,    39.6
Jurong Island,2023,3,14,     1.2,     1.2,     1.2,     1.2,    27.3,    31.2,    25.2,     7.9,    34.3
Jurong Island,2023,3,15,     0.0,     0.0,     0.0,     0.0,    27.4,    30.9,    24.8,     8.6,    32.4
Jurong Island,2023,3,16,     0.0,     0.0,     0.0,     0.0,    27.9,    31.4,    25.3,     9.0,    35.6
Jurong Island,2023,3,17,     0.0,     0.0,     0.0,     0.0,    28.0,    31.3,    25.7,     8.6,    30.9
Jurong Island,2023,3,18,     0.2,     0.2,     0.2,     0.2,    27.9,    31.4,    25.8,     9.5,    41.5
Jurong Island,2023,3,19,    29.6,    17.6,    24.6,    26.6,    27.2,    30.9,    23.8,     6.8,    33.9
Jurong Island,2023,3,20,    55.0,    33.2,    44.8,    54.6,    26.9,    29.5,    23.1,     7.0,    36.7
Jurong Island,2023,3,21,     3.0,     1.6,     3.0,     3.0,    27.4,    30.6,    23.3,     7.4,    37.0
Jurong Island,2023,3,22,     0.0,     0.0,     0.0,     0.0,    28.3,    31.5,    26.0,     7.1,    25.2
Jurong Island,2023,3,23,     6.2,     2.8,     4.2,     6.2,    27.9,    31.6,    25.2,     7.2,    35.0
Jurong Island,2023,3,24,     0.0,     0.0,     0.0,     0.0,    28.2,    31.9,    26.0,-,    17.2
Jurong Island,2023,3,25,     2.4,     1.0,     1.2,     1.2,    26.6,    29.3,    25.2,     4.4,    30.6
Jurong Island,2023,3,26,     0.0,     0.0,     0.0,     0.0,    28.0,    31.2,    24.9,-,    27.4
Jurong Island,2023,3,27,    29.4,    16.4,    21.2,    21.8,    26.2,    28.2,    22.7,     5.2,    53.0
Jurong Island,2023,3,28,     0.0,     0.0,     0.0,     0.0,    28.4,    31.8,    26.2,-,    32.0
Jurong Island,2023,3,29,     1.8,     1.8,     1.8,     1.8,    28.3,    31.1,    26.6,-,-
Jurong Island,2023,3,30,    28.0,    14.6,    20.0,    23.8,    27.4,    33.5,    23.5,-,-
Jurong Island,2023,3,31,     2.0,     0.6,     0.8,     1.0,    27.3,    32.0,    25.4,-,-
