Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,4,1,     7.8,     7.0,     7.2,     7.8,    27.5,    30.4,    25.9,-,    29.1
Jurong Island,2023,4,2,     0.0,     0.0,     0.0,     0.0,    28.5,    31.8,    26.4,-,-
Jurong Island,2023,4,3,    10.0,     4.2,     5.0,     6.6,    26.5,    28.4,    24.6,-,    28.5
Jurong Island,2023,4,4,     0.0,     0.0,     0.0,     0.0,    29.0,    32.6,    25.9,-,    22.6
Jurong Island,2023,4,5,    22.6,    19.0,    20.4,    21.8,    27.6,    29.6,    22.0,     5.1,    38.2
Jurong Island,2023,4,6,     0.0,     0.0,     0.0,     0.0,    28.5,    31.5,    25.0,     6.2,    24.8
Jurong Island,2023,4,7,     0.0,     0.0,     0.0,     0.0,    27.6,    29.7,    25.5,     4.4,    20.2
Jurong Island,2023,4,8,    14.4,    14.0,    14.4,    14.4,    28.1,    32.6,    22.6,     5.7,    35.9
Jurong Island,2023,4,9,    52.6,    30.4,    46.2,    52.6,    27.8,    32.3,    23.6,-,    23.3
Jurong Island,2023,4,10,     0.0,     0.0,     0.0,     0.0,    28.4,    31.5,    26.1,     5.9,    27.4
Jurong Island,2023,4,11,     0.0,     0.0,     0.0,     0.0,    29.1,    33.1,    26.3,     5.6,    20.9
Jurong Island,2023,4,12,     0.0,     0.0,     0.0,     0.0,    29.8,    33.7,    26.5,-,    27.4
Jurong Island,2023,4,13,     0.0,     0.0,     0.0,     0.0,    29.5,    32.5,    26.6,     6.4,    28.9
Jurong Island,2023,4,14,     0.0,     0.0,     0.0,     0.0,    29.5,    32.9,    27.2,-,    23.7
Jurong Island,2023,4,15,     0.2,     0.2,     0.2,     0.2,    29.7,    33.4,    26.3,     6.9,    25.2
Jurong Island,2023,4,16,     5.2,     5.2,     5.2,     5.2,    29.2,    32.6,    24.1,     7.3,    34.6
Jurong Island,2023,4,17,     5.4,     5.2,     5.2,     5.2,    28.8,    32.1,    25.3,     8.1,    51.1
Jurong Island,2023,4,18,     0.0,     0.0,     0.0,     0.0,    29.8,    34.0,    27.7,     8.3,    28.2
Jurong Island,2023,4,19,     6.8,     4.6,     6.6,     6.6,    28.7,    30.8,    26.0,     5.9,    18.7
Jurong Island,2023,4,20,    22.4,    14.6,    17.0,    17.8,    27.7,    31.4,    23.0,-,    29.8
Jurong Island,2023,4,21,     2.0,     1.0,     1.2,     1.8,    28.4,    32.3,    24.4,     6.6,    29.8
Jurong Island,2023,4,22,     0.0,     0.0,     0.0,     0.0,    29.3,    33.4,    27.3,-,-
Jurong Island,2023,4,23,     0.0,     0.0,     0.0,     0.0,    29.5,    32.2,    27.9,-,-
Jurong Island,2023,4,24,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    26.4,-,-
Jurong Island,2023,4,25,    13.2,    12.8,    13.2,    13.2,    28.5,    31.5,    25.9,-,-
Jurong Island,2023,4,26,     0.0,     0.0,     0.0,     0.0,    29.3,    33.0,    26.5,-,-
Jurong Island,2023,4,27,     0.0,     0.0,     0.0,     0.0,    29.2,    32.4,    27.5,-,-
Jurong Island,2023,4,28,    13.2,    12.6,    13.0,    13.0,    27.9,    30.7,    24.4,-,    22.0
Jurong Island,2023,4,29,     0.0,     0.0,     0.0,     0.0,    28.8,    32.7,    26.5,-,-
Jurong Island,2023,4,30,    36.0,    30.8,    35.4,    35.8,    28.0,    32.0,    23.4,-,-
