Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,6,1,    10.6,     5.8,     6.4,     7.6,    27.0,    29.5,    24.2,-,-
Jurong Island,2023,6,2,     0.0,     0.0,     0.0,     0.0,    29.2,    32.7,    26.7,-,-
Jurong Island,2023,6,3,     0.0,     0.0,     0.0,     0.0,    29.6,    32.3,    28.3,-,-
Jurong Island,2023,6,4,    18.6,    14.6,    16.8,    17.4,    27.7,    30.9,    24.2,-,-
Jurong Island,2023,6,5,     0.0,     0.0,     0.0,     0.0,    29.0,    32.1,    26.2,-,-
Jurong Island,2023,6,6,     0.0,     0.0,     0.0,     0.0,    28.5,    30.7,    26.2,-,-
Jurong Island,2023,6,7,     1.4,     1.4,     1.4,     1.4,    28.7,    31.3,    26.3,-,-
Jurong Island,2023,6,8,     0.0,     0.0,     0.0,     0.0,    29.4,    31.9,    27.8,-,-
Jurong Island,2023,6,9,     0.0,     0.0,     0.0,     0.0,    29.7,    32.4,    27.7,-,-
Jurong Island,2023,6,10,     0.0,     0.0,     0.0,     0.0,    29.6,    32.4,    27.4,-,-
Jurong Island,2023,6,11,     0.0,     0.0,     0.0,     0.0,    29.9,    32.6,    28.4,-,-
Jurong Island,2023,6,12,    77.6,    26.0,    46.8,    60.2,    27.6,    29.9,    23.5,-,-
Jurong Island,2023,6,13,     0.0,     0.0,     0.0,     0.0,    29.0,    32.0,    26.5,-,-
Jurong Island,2023,6,14,    57.2,    30.0,    40.4,    41.4,    27.5,    30.1,    22.5,-,-
Jurong Island,2023,6,15,     0.0,     0.0,     0.0,     0.0,    29.1,    32.2,    27.2,-,-
Jurong Island,2023,6,16,     0.0,     0.0,     0.0,     0.0,    29.8,    32.7,    27.7,-,-
Jurong Island,2023,6,17,     0.0,     0.0,     0.0,     0.0,    29.8,    32.9,    28.1,-,-
Jurong Island,2023,6,18,     9.4,     5.2,     9.0,     9.4,    28.9,    33.0,    23.4,-,-
Jurong Island,2023,6,19,     0.0,     0.0,     0.0,     0.0,    29.4,    33.3,    26.5,-,-
Jurong Island,2023,6,20,     0.0,     0.0,     0.0,     0.0,    29.4,    32.2,    28.0,-,-
Jurong Island,2023,6,21,     0.0,     0.0,     0.0,     0.0,    29.8,    32.2,    28.3,    11.4,    33.5
Jurong Island,2023,6,22,     0.0,     0.0,     0.0,     0.0,    30.1,    33.2,    28.2,    10.4,    29.1
Jurong Island,2023,6,23,     0.0,     0.0,     0.0,     0.0,    30.0,    32.7,    28.4,     9.1,    27.8
Jurong Island,2023,6,24,     7.2,     6.0,     6.8,     7.0,    28.8,    32.2,    24.0,     5.5,    40.7
Jurong Island,2023,6,25,    10.8,     8.4,     9.6,     9.8,    28.5,    32.1,    23.4,     5.7,    42.8
Jurong Island,2023,6,26,     2.4,     1.2,     1.6,     1.8,    28.3,    31.5,    24.9,     6.8,    37.0
Jurong Island,2023,6,27,     2.2,     1.2,     1.2,     1.4,    28.1,    30.7,    25.0,     6.5,    29.1
Jurong Island,2023,6,28,    61.2,    41.2,    56.8,    61.2,    28.0,    31.3,    23.6,     6.9,    30.2
Jurong Island,2023,6,29,     6.6,     3.6,     4.2,     4.4,    29.0,    32.0,    26.2,     8.2,    27.4
Jurong Island,2023,6,30,    10.6,     7.2,    10.6,    10.6,    28.4,    31.0,    24.6,     7.2,    37.8
