Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,7,1,     0.8,     0.4,     0.4,     0.8,    27.9,    31.0,    25.1,     9.3,    49.3
Jurong Island,2023,7,2,     0.0,     0.0,     0.0,     0.0,    29.2,    31.8,    27.7,     8.5,    27.8
Jurong Island,2023,7,3,     1.6,     0.8,     1.2,     1.6,    28.8,    31.7,    27.1,     9.3,    29.8
Jurong Island,2023,7,4,     0.0,     0.0,     0.0,     0.0,    29.4,    32.8,    28.0,    11.6,    38.5
Jurong Island,2023,7,5,    63.6,    37.8,    55.8,    62.4,    27.7,    30.5,    23.3,     6.9,    25.6
Jurong Island,2023,7,6,     0.0,     0.0,     0.0,     0.0,    28.0,    30.8,    26.4,     4.2,    19.4
Jurong Island,2023,7,7,    44.8,    37.6,    44.0,    44.8,    28.3,    31.4,    24.1,     6.0,    34.3
Jurong Island,2023,7,8,     0.4,     0.4,     0.4,     1.0,    28.7,    32.0,    24.8,     9.0,    28.5
Jurong Island,2023,7,9,    21.4,    14.8,    20.2,    20.6,    27.8,    32.0,    24.6,     6.3,    28.2
Jurong Island,2023,7,10,     1.6,     1.0,     1.0,     1.6,    27.4,    30.0,    25.3,     5.5,    34.3
Jurong Island,2023,7,11,    66.8,    21.0,    30.6,    42.0,    25.8,    27.8,    23.9,     6.3,    32.0
Jurong Island,2023,7,12,     0.2,     0.2,     0.2,     0.2,    28.4,    31.4,    25.5,     7.9,    26.7
Jurong Island,2023,7,13,     0.0,     0.0,     0.0,     0.0,    29.4,    32.4,    27.5,     7.0,    22.6
Jurong Island,2023,7,14,    41.2,    13.4,    17.4,    29.2,    26.4,    28.8,    23.1,     6.1,    29.8
Jurong Island,2023,7,15,     0.2,     0.2,     0.2,     0.2,    28.4,    31.5,    25.9,     5.1,    23.3
Jurong Island,2023,7,16,     0.0,     0.0,     0.0,     0.0,    29.6,    33.0,    27.7,     6.6,    28.9
Jurong Island,2023,7,17,     0.0,     0.0,     0.0,     0.0,    28.7,    31.2,    26.8,     9.1,    33.5
Jurong Island,2023,7,18,     2.4,     1.0,     1.2,     1.4,    27.6,    29.8,    25.1,     7.1,    28.5
Jurong Island,2023,7,19,     6.6,     3.6,     3.8,     4.4,    27.7,    29.4,    24.8,     6.8,    29.1
Jurong Island,2023,7,20,    89.6,    24.6,    42.8,    70.4,    26.7,    28.6,    22.8,     9.1,    44.6
Jurong Island,2023,7,21,     0.0,     0.0,     0.0,     0.0,    28.5,    31.0,    26.9,    11.0,    29.8
Jurong Island,2023,7,22,     5.6,     5.6,     5.6,     5.6,    29.1,    31.2,    25.8,     9.7,    43.2
Jurong Island,2023,7,23,     4.0,     4.0,     4.0,     4.0,    28.7,    30.9,    25.5,     8.3,    33.9
Jurong Island,2023,7,24,     0.0,     0.0,     0.0,     0.0,    28.8,    32.5,    26.0,     8.7,    26.3
Jurong Island,2023,7,25,     0.0,     0.0,     0.0,     0.0,    29.5,    33.1,    27.8,     9.0,    28.9
Jurong Island,2023,7,26,     0.0,     0.0,     0.0,     0.0,    29.6,    32.2,    28.1,    10.4,    30.9
Jurong Island,2023,7,27,     0.6,     0.6,     0.6,     0.6,    29.5,    32.2,    28.1,    10.5,    31.3
Jurong Island,2023,7,28,     0.0,     0.0,     0.0,     0.0,    29.5,    31.7,    28.0,    10.1,    31.3
Jurong Island,2023,7,29,     0.2,     0.2,     0.2,     0.2,    29.5,    32.0,    28.0,    12.3,    34.6
Jurong Island,2023,7,30,     0.0,     0.0,     0.0,     0.0,    29.5,    32.3,    28.0,    12.2,    34.6
Jurong Island,2023,7,31,     0.0,     0.0,     0.0,     0.0,    29.1,    31.8,    27.9,    12.4,    35.0
