Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,2,1,     7.0,     6.6,     7.0,     7.0,    26.2,    31.3,    24.3,     7.1,    25.9
Jurong Island,2023,2,2,    17.0,    11.8,    15.8,    16.8,    26.6,    31.8,    23.1,-,    30.6
Jurong Island,2023,2,3,    22.4,    18.4,    21.6,    22.0,    26.3,    31.1,    23.3,-,    27.4
Jurong Island,2023,2,4,     9.6,     3.8,     5.6,     5.6,    25.3,    27.6,    24.1,     5.5,    28.5
Jurong Island,2023,2,5,     1.8,     1.6,     1.8,     1.8,    26.6,    31.5,    24.5,-,    23.7
Jurong Island,2023,2,6,     2.0,     1.6,     1.8,     1.8,    26.7,    30.7,    22.9,     8.8,    26.3
Jurong Island,2023,2,7,     0.0,     0.0,     0.0,     0.0,    27.1,    32.2,    24.4,     7.3,    27.8
Jurong Island,2023,2,8,     0.0,     0.0,     0.0,     0.0,    27.3,    32.3,    25.6,     7.9,    32.8
Jurong Island,2023,2,9,     5.2,     4.6,     4.8,     4.8,    27.6,    31.8,    25.5,     7.3,    32.0
Jurong Island,2023,2,10,    15.4,    13.2,    13.8,    14.0,    27.4,    31.4,    23.4,     7.6,    35.2
Jurong Island,2023,2,11,     0.0,     0.6,     0.8,     0.8,    27.7,    31.6,    25.9,     7.7,    33.5
Jurong Island,2023,2,12,     6.6,     4.4,     4.6,     4.6,    26.2,    30.5,    22.5,     6.5,    32.8
Jurong Island,2023,2,13,     0.0,     0.0,     0.0,     0.0,    27.6,    31.9,    25.2,     6.2,    20.2
Jurong Island,2023,2,14,     0.0,     0.0,     0.0,     0.0,    27.8,    32.0,    25.8,     6.6,    29.8
Jurong Island,2023,2,15,    29.0,    21.6,    26.4,    28.6,    26.6,    30.0,    21.7,     7.6,    43.5
Jurong Island,2023,2,16,     0.0,     0.0,     0.0,     0.0,    27.4,    32.3,    24.4,     7.4,    35.9
Jurong Island,2023,2,17,    33.8,    17.8,    29.8,    33.8,    26.5,    31.3,    23.5,     6.1,    37.0
Jurong Island,2023,2,18,     7.6,     2.8,     4.0,     5.4,    27.5,    33.2,    24.9,     7.7,    30.2
Jurong Island,2023,2,19,     2.4,     2.0,     2.0,     2.4,    27.6,    33.2,    25.8,     7.9,    40.0
Jurong Island,2023,2,20,     1.8,     1.2,     1.2,     1.6,    27.0,    32.1,    25.7,     7.0,    34.3
Jurong Island,2023,2,21,     0.0,     0.0,     0.0,     0.0,    27.7,    32.1,    24.9,     8.7,    39.6
Jurong Island,2023,2,22,     4.8,     4.6,     4.6,     4.8,    27.7,    31.7,    26.0,     8.0,    46.5
Jurong Island,2023,2,23,     0.0,     0.0,     0.0,     0.0,    28.0,    32.2,    25.7,     8.4,    37.0
Jurong Island,2023,2,24,     0.0,     0.0,     0.0,     0.0,    28.5,    32.5,    26.0,     9.3,    45.7
Jurong Island,2023,2,25,     0.0,     0.0,     0.0,     0.0,    27.8,    32.5,    25.2,     7.4,    41.1
Jurong Island,2023,2,26,     0.0,     0.0,     0.0,     0.0,    28.0,    32.4,    25.5,    10.5,    50.0
Jurong Island,2023,2,27,     1.4,     0.6,     0.8,     0.8,    26.9,    30.9,    24.9,    10.9,    46.9
Jurong Island,2023,2,28,    79.4,    19.8,    30.6,    41.4,    24.8,    27.3,    22.2,     8.3,    31.3
