Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,12,1,    12.8,     2.6,     4.8,    27.0,    26.8,    30.5,    24.3,     4.9,    20.6
Jurong Island,2023,12,2,     0.0,     0.0,     0.0,     0.0,    28.5,    32.5,    25.8,     5.9,    29.4
Jurong Island,2023,12,3,     1.4,     0.4,     0.6,     0.8,    26.6,    27.5,    23.8,     4.7,    59.4
Jurong Island,2023,12,4,     0.0,     0.0,     0.0,     0.0,    27.1,    28.9,    25.8,     6.5,    40.4
Jurong Island,2023,12,5,     8.6,     7.8,     8.6,     8.6,    28.2,    32.0,    25.3,     5.3,    29.4
Jurong Island,2023,12,6,    65.2,    36.8,    53.6,    58.4,    26.2,    30.0,    23.2,     4.4,    33.9
Jurong Island,2023,12,7,     3.8,     2.8,     3.2,     3.8,    27.4,    32.1,    25.2,     5.5,    37.0
Jurong Island,2023,12,8,     4.4,     3.0,     4.2,     4.2,    28.2,    33.1,    25.7,     6.4,    26.7
Jurong Island,2023,12,9,     0.0,     0.0,     0.0,     0.0,    28.0,    30.6,    26.1,     5.8,    24.8
Jurong Island,2023,12,10,     0.0,     0.0,     0.0,     0.0,    28.5,    31.8,    26.1,     6.3,    32.8
Jurong Island,2023,12,11,     0.6,     0.6,     0.6,     0.6,    28.1,    31.7,    26.4,     6.6,    27.4
Jurong Island,2023,12,12,    62.0,    34.0,    50.0,    54.4,    26.2,    29.8,    23.6,     6.8,    40.4
Jurong Island,2023,12,13,     5.2,     4.8,     5.2,     5.2,    27.3,    31.4,    25.1,     5.2,    25.6
Jurong Island,2023,12,14,-,-,-,-,    28.3,    32.1,    26.3,     5.7,    27.8
Jurong Island,2023,12,15,     0.0,-,-,-,    28.8,    32.6,    26.0,     5.2,    23.0
Jurong Island,2023,12,16,    54.4,    23.2,    26.6,    26.6,    27.4,    32.0,    24.6,     5.3,    42.8
Jurong Island,2023,12,17,     1.0,     0.8,     0.8,     0.8,    28.0,    32.6,    26.0,     5.0,    30.6
Jurong Island,2023,12,18,     3.0,     1.4,     1.6,     1.6,    27.8,    32.7,    25.7,     5.2,    26.7
Jurong Island,2023,12,19,     0.2,     0.2,     0.2,     0.2,    27.7,    31.3,    26.1,     5.8,    29.1
Jurong Island,2023,12,20,     1.2,     0.6,     0.8,     1.0,    27.8,    32.3,    25.9,     5.9,    25.2
Jurong Island,2023,12,21,     2.2,     1.2,     1.2,     1.2,    27.5,    31.8,    26.4,     7.1,    35.6
Jurong Island,2023,12,22,     0.2,     0.2,     0.2,     0.2,    28.1,    31.8,    25.9,     8.5,    44.6
Jurong Island,2023,12,23,     0.0,     0.0,     0.0,     0.0,    27.2,    29.2,    26.1,     7.7,    28.2
Jurong Island,2023,12,24,    11.2,     6.0,     8.2,     9.0,    27.8,    31.9,    24.6,     5.8,    22.6
Jurong Island,2023,12,25,    76.0,    55.4,    71.0,    73.4,    26.5,    30.3,    23.5,     5.1,    44.6
Jurong Island,2023,12,26,     0.2,     0.2,     0.2,     0.2,    27.3,    30.2,    25.2,     5.1,    27.0
Jurong Island,2023,12,27,     9.0,     2.4,     2.8,     3.8,    26.6,    29.4,    25.8,     5.5,    24.8
Jurong Island,2023,12,28,    26.6,     7.8,     9.6,     9.6,    26.4,    29.0,    24.0,     5.2,    38.9
Jurong Island,2023,12,29,     1.6,     0.8,     1.0,     1.6,    28.2,    32.0,    25.8,     5.4,    27.4
Jurong Island,2023,12,30,    71.4,    25.8,    45.2,    52.8,    26.9,    30.6,    24.5,     5.2,    27.0
Jurong Island,2023,12,31,     3.2,     0.8,     0.8,     1.6,    26.7,    29.5,    25.5,     5.5,    22.6
