Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,9,1,     0.0,     0.0,     0.0,     0.0,    29.3,    32.3,    27.5,     9.9,    34.6
Jurong Island,2023,9,2,     0.0,     0.0,     0.0,     0.0,    29.3,    32.7,    27.0,     9.1,    29.8
Jurong Island,2023,9,3,     0.0,     0.0,     0.0,     0.0,    29.5,    32.4,    27.8,    13.6,    35.6
Jurong Island,2023,9,4,     0.0,     0.0,     0.0,     0.0,    29.4,    32.6,    27.9,    14.8,    39.6
Jurong Island,2023,9,5,     0.0,     0.0,     0.0,     0.0,    29.3,    31.9,    27.9,    13.7,    34.3
Jurong Island,2023,9,6,    24.4,     4.8,     5.2,     8.4,    26.8,    30.5,    24.0,     9.4,    37.0
Jurong Island,2023,9,7,     0.4,     0.2,     0.4,     0.6,    28.1,    32.0,    24.7,     6.3,    22.6
Jurong Island,2023,9,8,     0.0,     0.0,     0.0,     0.0,    29.6,    32.3,    28.0,    11.7,    32.4
Jurong Island,2023,9,9,     0.0,     0.0,     0.0,     0.0,    28.4,    30.8,    27.2,     8.0,    28.9
Jurong Island,2023,9,10,     3.2,     1.6,     2.8,     3.2,    27.7,    31.0,    24.1,     7.0,    29.4
Jurong Island,2023,9,11,     0.0,     0.0,     0.0,     0.0,    28.7,    31.4,    26.8,     9.5,    33.5
Jurong Island,2023,9,12,     0.0,     0.0,     0.0,     0.0,    29.1,    32.2,    27.8,    10.1,    36.3
Jurong Island,2023,9,13,     0.0,     0.0,     0.0,     0.0,    29.4,    32.4,    27.6,     9.8,    32.0
Jurong Island,2023,9,14,     0.0,     0.0,     0.0,     0.0,    29.7,    32.4,    27.8,    12.4,    30.2
Jurong Island,2023,9,15,     0.0,     0.0,     0.0,     0.0,    29.6,    32.8,    27.8,    12.6,    34.6
Jurong Island,2023,9,16,     0.0,     0.0,     0.0,     0.0,    29.6,    33.3,    27.9,    12.4,    34.3
Jurong Island,2023,9,17,     0.0,     0.0,     0.0,     0.0,    29.1,    32.3,    27.5,    11.0,    33.9
Jurong Island,2023,9,18,     0.8,     0.6,     0.6,     0.6,    29.0,    32.4,    25.8,    10.0,    39.6
Jurong Island,2023,9,19,     2.8,     2.6,     2.6,     2.6,    29.0,    32.9,    26.1,    10.4,    38.5
Jurong Island,2023,9,20,    17.0,     8.2,    10.0,    11.8,    27.6,    30.6,    24.9,     6.1,    30.6
Jurong Island,2023,9,21,    19.4,    16.8,    18.8,    19.0,    28.0,    33.4,    24.0,     6.5,    45.7
Jurong Island,2023,9,22,     0.2,     0.2,     0.2,     0.2,    28.8,    31.6,    26.7,     7.7,    33.5
Jurong Island,2023,9,23,     0.0,     0.0,     0.0,     0.0,    28.8,    32.3,    26.5,     5.9,    22.0
Jurong Island,2023,9,24,    21.4,     9.6,    11.4,    12.2,    26.9,    28.8,    24.0,     6.6,    33.5
Jurong Island,2023,9,25,     0.0,     0.0,     0.0,     0.0,    28.5,    30.9,    26.3,     7.5,    26.3
Jurong Island,2023,9,26,     0.0,     0.0,     0.0,     0.0,    29.2,    31.8,    27.3,    10.1,    38.5
Jurong Island,2023,9,27,     0.0,     0.0,     0.0,     0.0,    29.5,    32.9,    27.8,    12.8,    35.0
Jurong Island,2023,9,28,     0.0,     0.0,     0.0,     0.0,    29.4,    32.4,    27.7,    11.9,    29.1
Jurong Island,2023,9,29,     0.0,     0.0,     0.0,     0.0,    29.4,    33.0,    27.6,    10.0,    31.3
Jurong Island,2023,9,30,     1.2,     1.0,     1.0,     1.0,    28.3,    30.2,    27.4,     6.4,    41.5
