Station,Year,Month,Day,Daily Rainfall Total (mm),Highest 30 min Rainfall (mm),Highest 60 min Rainfall (mm),Highest 120 min Rainfall (mm),Mean Temperature (°C),Maximum Temperature (°C),Minimum Temperature (°C),Mean Wind Speed (km/h),Max Wind Speed (km/h)
Jurong Island,2023,5,1,     0.0,     0.0,     0.0,     0.2,    29.3,    33.1,    26.4,-,-
Jurong Island,2023,5,2,     0.0,     0.0,     0.0,     0.0,    29.8,    32.8,    27.7,    10.6,    38.2
Jurong Island,2023,5,3,     3.8,     3.6,     3.8,     3.8,    29.2,    33.5,    26.0,     6.2,    32.4
Jurong Island,2023,5,4,     0.0,     0.0,     0.0,     0.0,    29.1,    32.9,    27.0,     4.5,    30.2
Jurong Island,2023,5,5,     0.0,     0.0,     0.0,     0.0,    29.6,    32.9,    27.1,     5.3,    24.8
Jurong Island,2023,5,6,    24.8,    22.0,    24.2,    24.6,    28.8,    32.7,    24.0,     6.7,    32.8
Jurong Island,2023,5,7,     3.0,     2.6,     2.6,     2.6,    28.5,    31.6,    25.5,     9.4,    40.7
Jurong Island,2023,5,8,     0.6,     0.4,     0.6,     0.6,    29.6,    33.4,    26.4,     9.2,    37.4
Jurong Island,2023,5,9,     0.0,     0.0,     0.0,     0.0,    29.9,    34.3,    27.2,     7.6,    25.6
Jurong Island,2023,5,10,     0.0,     0.0,     0.0,     0.0,    30.6,    34.1,    28.6,-,-
Jurong Island,2023,5,11,    11.2,    11.2,    11.2,    11.2,    29.9,    33.1,    27.5,-,-
Jurong Island,2023,5,12,     0.0,     0.0,     0.0,     0.0,    30.3,    33.1,    28.5,-,-
Jurong Island,2023,5,13,     0.0,     0.0,     0.0,     0.0,    30.3,    33.5,    27.9,-,-
Jurong Island,2023,5,14,     0.0,     0.0,     0.0,     0.0,    30.3,    33.3,    28.5,-,-
Jurong Island,2023,5,15,     0.0,     0.0,     0.0,     0.0,    29.4,    32.7,    27.0,-,-
Jurong Island,2023,5,16,     6.4,     4.0,     5.8,     5.8,    27.5,    29.0,    23.2,-,-
Jurong Island,2023,5,17,     0.0,     0.0,     0.0,     0.0,    29.1,    32.6,    27.3,-,-
Jurong Island,2023,5,18,     0.6,     0.6,     0.6,     0.6,    29.7,    33.6,    25.8,-,-
Jurong Island,2023,5,19,     2.6,     1.8,     2.4,     2.6,    28.9,    32.0,    25.5,-,-
Jurong Island,2023,5,20,     7.8,     6.8,     7.8,     7.8,    29.4,    31.5,    26.6,-,-
Jurong Island,2023,5,21,    24.2,    15.0,    18.8,    18.8,    27.0,    29.4,    22.5,-,-
Jurong Island,2023,5,22,     0.0,     0.0,     0.0,     0.0,    29.4,    32.5,    27.3,-,-
Jurong Island,2023,5,23,    18.0,    10.6,    16.2,    17.2,    28.7,    31.8,    23.4,-,-
Jurong Island,2023,5,24,     0.0,     0.0,     0.0,     0.0,    29.7,    33.6,    27.9,-,-
Jurong Island,2023,5,25,     0.0,     0.0,     0.0,     0.0,    29.8,    32.2,    28.4,-,-
Jurong Island,2023,5,26,     7.8,     3.6,     4.2,     4.2,    28.2,    30.9,    25.0,-,-
Jurong Island,2023,5,27,     0.0,     0.0,     0.0,     0.0,    29.0,    32.2,    27.1,-,-
Jurong Island,2023,5,28,     7.6,     4.4,     7.4,     7.6,    29.3,    32.8,    24.8,-,-
Jurong Island,2023,5,29,    12.8,     8.2,    11.4,    11.8,    29.6,    33.6,    23.6,-,-
Jurong Island,2023,5,30,     0.0,     0.0,     0.0,     0.0,    29.8,    32.6,    27.1,-,-
Jurong Island,2023,5,31,     0.0,     0.0,     0.0,     0.0,    29.9,    32.7,    28.2,-,-
